## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8334e+00   1.0396e+00   5.3422e-05  -9.7468e-05   1.1960e-04   2.2827e+06   2.2827e+06
  3.5313e+00   3.5688e+00   1.2703e+00   1.1139e-04   4.7813e-05   9.5588e-05   3.5737e+06   3.5737e+06
  4.4457e+00   4.4930e+00   1.5006e+00   1.0712e-04  -1.3459e-04   7.6264e-05   5.6141e+06   5.6141e+06
  5.5968e+00   5.6568e+00   1.7310e+00   8.9778e-05  -7.0996e-06   6.0817e-05   8.8282e+06   8.8282e+06
  7.0460e+00   7.1219e+00   1.9613e+00   8.3275e-05  -4.8495e-05   4.8457e-05   1.3906e+07   1.3906e+07
  8.8703e+00   8.9668e+00   2.1916e+00   2.6014e-05  -5.9360e-05   3.8561e-05   2.1960e+07   2.1960e+07
  1.1167e+01   1.1287e+01   2.4217e+00   1.1838e-04  -1.0110e-04   3.0656e-05   3.4744e+07   3.4744e+07
  1.4059e+01   1.4209e+01   2.6519e+00   3.6857e-05  -1.4005e-05   2.4471e-05   5.4526e+07   5.4526e+07
  1.7699e+01   1.7890e+01   2.8823e+00   5.3680e-05  -3.8993e-05   1.9511e-05   8.5779e+07   8.5779e+07
  2.2281e+01   2.2519e+01   3.1124e+00   5.8454e-05  -4.9249e-05   1.5542e-05   1.3518e+08   1.3518e+08
  2.8050e+01   2.8352e+01   3.3427e+00   3.7043e-05  -5.7581e-06   1.2422e-05   2.1160e+08   2.1160e+08
  3.5313e+01   3.5689e+01   3.5728e+00  -1.6442e-05  -6.5084e-07   9.9298e-06   3.3116e+08   3.3116e+08
  4.4457e+01   4.4927e+01   3.8030e+00  -3.6116e-05  -3.3789e-05   7.9533e-06   5.1620e+08   5.1620e+08
  5.5968e+01   5.6555e+01   4.0332e+00  -3.0612e-05  -4.9838e-05   6.3852e-06   8.0087e+08   8.0087e+08
  7.0460e+01   7.1202e+01   4.2635e+00  -4.7288e-05  -7.8338e-05   5.1318e-06   1.2399e+09   1.2399e+09
  8.8703e+01   8.9638e+01   4.4937e+00  -6.9158e-05  -8.0951e-05   4.1197e-06   1.9239e+09   1.9239e+09
  1.1167e+02   1.1286e+02   4.7241e+00  -5.9688e-05  -1.3884e-04   3.3072e-06   2.9854e+09   2.9854e+09
  1.4059e+02   1.4214e+02   4.9548e+00  -1.1781e-04  -1.6120e-04   2.6344e-06   4.7048e+09   4.7048e+09
  1.7699e+02   1.7896e+02   5.1851e+00  -2.1385e-04  -1.7640e-04   2.0891e-06   7.4818e+09   7.4818e+09
  2.2281e+02   2.2489e+02   5.4136e+00  -2.3441e-04  -1.4465e-04   1.6840e-06   1.1514e+10   1.1514e+10
