## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8329e+00   1.0394e+00   2.0985e-04   3.4474e-05   1.5382e-04   1.3694e+06   1.3694e+06
  3.5313e+00   3.5683e+00   1.2702e+00  -7.3831e-05   1.9665e-04   1.2369e-04   2.1180e+06   2.1180e+06
  4.4457e+00   4.4917e+00   1.5003e+00  -1.9366e-04   5.0112e-05   9.9276e-05   3.2876e+06   3.2876e+06
  5.5968e+00   5.6553e+00   1.7307e+00  -2.0821e-04   2.4726e-04   7.9623e-05   5.1108e+06   5.1108e+06
  7.0460e+00   7.1197e+00   1.9609e+00  -1.2914e-04  -4.1630e-06   6.3869e-05   7.9431e+06   7.9431e+06
  8.8703e+00   8.9671e+00   2.1916e+00  -9.9932e-05   8.9297e-05   5.1029e-05   1.2443e+07   1.2443e+07
  1.1167e+01   1.1283e+01   2.4213e+00  -1.1281e-04   2.3478e-05   4.0652e-05   1.9606e+07   1.9606e+07
  1.4059e+01   1.4202e+01   2.6514e+00  -1.0276e-04  -9.5628e-06   3.2793e-05   3.0130e+07   3.0130e+07
  1.7699e+01   1.7885e+01   2.8820e+00  -1.4433e-04   9.0768e-06   2.6476e-05   4.6222e+07   4.6222e+07
  2.2281e+01   2.2507e+01   3.1118e+00  -1.5626e-04   1.9441e-05   2.1289e-05   7.1494e+07   7.1494e+07
  2.8050e+01   2.8337e+01   3.3422e+00  -5.8255e-06   6.9725e-05   1.7272e-05   1.0862e+08   1.0862e+08
  3.5313e+01   3.5662e+01   3.5721e+00   8.9731e-05  -9.3227e-07   1.4051e-05   1.6411e+08   1.6411e+08
  4.4457e+01   4.4884e+01   3.8021e+00   7.8326e-05  -4.8267e-05   1.1500e-05   2.4499e+08   2.4499e+08
  5.5968e+01   5.6481e+01   4.0319e+00   3.2679e-05  -1.0931e-04   9.5145e-06   3.5793e+08   3.5793e+08
  7.0460e+01   7.1099e+01   4.2620e+00   2.1195e-04  -1.8060e-04   7.9421e-06   5.1369e+08   5.1369e+08
  8.8703e+01   8.9497e+01   4.4922e+00   2.4669e-04  -2.3662e-04   6.6315e-06   7.3680e+08   7.3680e+08
  1.1167e+02   1.1288e+02   4.7243e+00   2.9956e-04  -2.0587e-04   5.4419e-06   1.0941e+09   1.0941e+09
  1.4059e+02   1.4225e+02   4.9556e+00   3.1363e-04  -1.6861e-04   4.2545e-06   1.7901e+09   1.7901e+09
  1.7699e+02   1.7907e+02   5.1857e+00   3.8105e-04  -1.8270e-04   3.3130e-06   2.9520e+09   2.9520e+09
  2.2281e+02   2.2506e+02   5.4143e+00   2.6824e-04  -4.6738e-04   2.6128e-06   4.7462e+09   4.7462e+09
