## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8333e+00   1.0395e+00  -2.2454e-03   1.0495e-03   2.9298e+04   1.4283e+05
  3.5313e+00   3.5677e+00   1.2700e+00  -1.5692e-04   8.4159e-04   4.5557e+04   2.2186e+05
  4.4457e+00   4.4928e+00   1.5006e+00  -2.0431e-03   6.7495e-04   7.0829e+04   3.4417e+05
  5.5968e+00   5.6537e+00   1.7304e+00  -1.1409e-03   5.3991e-04   1.1069e+05   5.3647e+05
  7.0460e+00   7.1190e+00   1.9609e+00  -1.6282e-03   4.3424e-04   1.7112e+05   8.2730e+05
  8.8703e+00   8.9675e+00   2.1917e+00  -7.7889e-04   3.4791e-04   2.6658e+05   1.2909e+06
  1.1167e+01   1.1282e+01   2.4213e+00  -7.1471e-04   2.7740e-04   4.1931e+05   2.0209e+06
  1.4059e+01   1.4202e+01   2.6515e+00  -4.4161e-04   2.2492e-04   6.3785e+05   3.0874e+06
  1.7699e+01   1.7881e+01   2.8818e+00  -6.5240e-04   1.8206e-04   9.7350e+05   4.7223e+06
  2.2281e+01   2.2498e+01   3.1115e+00  -4.1347e-04   1.4692e-04   1.4948e+06   7.2617e+06
  2.8050e+01   2.8330e+01   3.3420e+00  -4.0697e-04   1.1987e-04   2.2457e+06   1.0940e+07
  3.5313e+01   3.5651e+01   3.5718e+00  -4.6377e-04   9.8508e-05   3.3252e+06   1.6235e+07
  4.4457e+01   4.4887e+01   3.8021e+00  -8.6543e-04   8.0772e-05   4.9457e+06   2.4245e+07
  5.5968e+01   5.6496e+01   4.0322e+00  -9.4216e-04   6.6255e-05   7.3505e+06   3.5947e+07
  7.0460e+01   7.1077e+01   4.2618e+00  -6.5273e-04   5.5339e-05   1.0536e+07   5.1778e+07
  8.8703e+01   8.9495e+01   4.4922e+00  -7.5445e-04   4.6481e-05   1.4935e+07   7.3284e+07
  1.1167e+02   1.1274e+02   4.7231e+00  -6.7292e-04   3.8605e-05   2.1651e+07   1.0704e+08
  1.4059e+02   1.4208e+02   4.9544e+00  -3.5339e-04   3.1381e-05   3.2766e+07   1.6147e+08
  1.7699e+02   1.7835e+02   5.1817e+00  -3.4897e-04   2.5983e-05   4.7793e+07   2.3332e+08
  2.2281e+02   2.2263e+02   5.4034e+00  -1.9411e-04   2.5289e-05   5.0453e+07   2.4346e+08
