## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8336e+00   1.0397e+00  -1.1460e-03   6.9156e-04   6.7734e+04   3.6350e+05
  3.5313e+00   3.5683e+00   1.2702e+00  -3.0525e-04   5.5424e-04   1.0545e+05   5.6207e+05
  4.4457e+00   4.4916e+00   1.5003e+00   5.0006e-05   4.4281e-04   1.6521e+05   8.7846e+05
  5.5968e+00   5.6546e+00   1.7306e+00   2.4556e-04   3.5486e-04   2.5724e+05   1.3664e+06
  7.0460e+00   7.1198e+00   1.9610e+00  -3.0712e-05   2.8474e-04   3.9954e+05   2.1279e+06
  8.8703e+00   8.9663e+00   2.1916e+00  -1.2896e-05   2.2690e-04   6.2920e+05   3.3418e+06
  1.1167e+01   1.1284e+01   2.4215e+00  -4.5191e-06   1.8108e-04   9.8789e+05   5.2454e+06
  1.4059e+01   1.4209e+01   2.6519e+00  -1.6419e-04   1.4463e-04   1.5486e+06   8.1970e+06
  1.7699e+01   1.7889e+01   2.8822e+00  -1.0600e-04   1.1547e-04   2.4294e+06   1.2800e+07
  2.2281e+01   2.2516e+01   3.1123e+00  -1.2095e-05   9.2287e-05   3.8035e+06   2.0025e+07
  2.8050e+01   2.8343e+01   3.3424e+00   8.6512e-05   7.4083e-05   5.9024e+06   3.1141e+07
  3.5313e+01   3.5682e+01   3.5727e+00  -1.2993e-04   5.9506e-05   9.1483e+06   4.8255e+07
  4.4457e+01   4.4917e+01   3.8028e+00  -8.0120e-05   4.7888e-05   1.4125e+07   7.4604e+07
  5.5968e+01   5.6539e+01   4.0329e+00   4.6359e-06   3.8609e-05   2.1731e+07   1.1453e+08
  7.0460e+01   7.1162e+01   4.2630e+00  -8.1793e-05   3.1233e-05   3.3206e+07   1.7503e+08
  8.8703e+01   8.9581e+01   4.4931e+00   3.2245e-06   2.5447e-05   5.0024e+07   2.6531e+08
  1.1167e+02   1.1276e+02   4.7233e+00   3.4791e-05   2.0735e-05   7.5346e+07   4.0221e+08
  1.4059e+02   1.4194e+02   4.9534e+00   1.5117e-04   1.6967e-05   1.1253e+08   6.0332e+08
  1.7699e+02   1.7882e+02   5.1844e+00   2.3779e-04   1.3838e-05   1.6917e+08   9.0422e+08
  2.2281e+02   2.2459e+02   5.4122e+00   2.8229e-04   1.1476e-05   2.4599e+08   1.3111e+09
