#old_like	old_weight	new_like	weight
#
# Importance sampling weights
# Chain: ../systematics_mg/output_IS/wgsb_run5_LIST_chain_concatenate_columns.txt
# Data vector: ../../DMASS-analysis/simulated_data/simulated_y1_dmass_3x2pt_neff_nolimberRSD_cov.fits
# Data vector size (from base chain): 191
# Including detC factor in likelihood
# Previous weights were found and incorporated in weight column
-9.741435e+05	0.000000e+00	-9.741986e+05	0.000000e+00
-9.582331e+05	0.000000e+00	-9.585216e+05	0.000000e+00
-8.371806e+05	0.000000e+00	-8.375384e+05	0.000000e+00
-8.302179e+05	0.000000e+00	-8.303187e+05	0.000000e+00
-8.243692e+05	0.000000e+00	-8.246860e+05	0.000000e+00
-7.310024e+05	0.000000e+00	-7.311168e+05	0.000000e+00
-6.872735e+05	0.000000e+00	-6.874585e+05	0.000000e+00
-6.778076e+05	0.000000e+00	-6.779152e+05	0.000000e+00
-6.748413e+05	0.000000e+00	-6.749426e+05	0.000000e+00
-6.569924e+05	0.000000e+00	-6.572690e+05	0.000000e+00
-5.509697e+05	0.000000e+00	-5.513500e+05	0.000000e+00
-5.158977e+05	0.000000e+00	-5.159381e+05	0.000000e+00
-4.643267e+05	0.000000e+00	-4.644676e+05	0.000000e+00
-4.638997e+05	0.000000e+00	-4.639273e+05	0.000000e+00
-4.344395e+05	0.000000e+00	-4.344419e+05	0.000000e+00
-4.266552e+05	0.000000e+00	-4.267776e+05	0.000000e+00
-4.119517e+05	0.000000e+00	-4.122264e+05	0.000000e+00
-3.645556e+05	0.000000e+00	-3.647427e+05	0.000000e+00
-3.336034e+05	0.000000e+00	-3.336499e+05	0.000000e+00
-3.297305e+05	0.000000e+00	-3.300475e+05	0.000000e+00
-3.230309e+05	0.000000e+00	-3.230747e+05	0.000000e+00
-3.092481e+05	0.000000e+00	-3.094010e+05	0.000000e+00
-2.989709e+05	0.000000e+00	-2.989913e+05	0.000000e+00
-2.901859e+05	0.000000e+00	-2.904454e+05	0.000000e+00
-2.791354e+05	0.000000e+00	-2.793420e+05	0.000000e+00
-2.586917e+05	0.000000e+00	-2.588505e+05	0.000000e+00
-2.491793e+05	0.000000e+00	-2.493692e+05	0.000000e+00
-2.437819e+05	0.000000e+00	-2.440620e+05	0.000000e+00
-2.345228e+05	0.000000e+00	-2.348114e+05	0.000000e+00
-2.283267e+05	0.000000e+00	-2.284900e+05	0.000000e+00
-1.654251e+05	0.000000e+00	-1.656367e+05	0.000000e+00
-1.616380e+05	0.000000e+00	-1.616768e+05	0.000000e+00
-1.592113e+05	0.000000e+00	-1.592278e+05	0.000000e+00
-1.466078e+05	0.000000e+00	-1.466374e+05	0.000000e+00
-1.410123e+05	0.000000e+00	-1.410305e+05	0.000000e+00
-1.405723e+05	0.000000e+00	-1.406137e+05	0.000000e+00
-1.351256e+05	0.000000e+00	-1.353557e+05	0.000000e+00
-1.351117e+05	0.000000e+00	-1.351089e+05	0.000000e+00
-1.300914e+05	0.000000e+00	-1.301305e+05	0.000000e+00
-1.277344e+05	0.000000e+00	-1.279270e+05	0.000000e+00
-1.200333e+05	0.000000e+00	-1.202111e+05	0.000000e+00
-1.119692e+05	0.000000e+00	-1.121480e+05	0.000000e+00
-1.050658e+05	0.000000e+00	-1.051700e+05	0.000000e+00
-1.031402e+05	0.000000e+00	-1.032903e+05	0.000000e+00
-1.015869e+05	0.000000e+00	-1.016312e+05	0.000000e+00
-9.862194e+04	0.000000e+00	-9.865496e+04	0.000000e+00
-9.682503e+04	0.000000e+00	-9.689435e+04	0.000000e+00
-9.655272e+04	0.000000e+00	-9.671995e+04	0.000000e+00
-9.419106e+04	0.000000e+00	-9.424396e+04	0.000000e+00
-8.682996e+04	0.000000e+00	-8.689301e+04	0.000000e+00
-8.436044e+04	0.000000e+00	-8.436074e+04	0.000000e+00
-8.232617e+04	0.000000e+00	-8.249031e+04	0.000000e+00
-8.063018e+04	0.000000e+00	-8.078115e+04	0.000000e+00
-7.805874e+04	0.000000e+00	-7.804949e+04	0.000000e+00
-7.753589e+04	0.000000e+00	-7.754766e+04	0.000000e+00
-7.369148e+04	0.000000e+00	-7.378964e+04	0.000000e+00
-7.170369e+04	0.000000e+00	-7.181565e+04	0.000000e+00
-7.117104e+04	0.000000e+00	-7.133495e+04	0.000000e+00
-6.950305e+04	0.000000e+00	-6.962770e+04	0.000000e+00
-6.954420e+04	0.000000e+00	-6.958167e+04	0.000000e+00
