## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8325e+00   1.0392e+00   6.3328e-01   9.0591e-04   7.4241e+05   7.4241e+05
  3.5313e+00   3.5673e+00   1.2699e+00   6.3250e-01   7.2905e-04   1.1463e+06   1.1463e+06
  4.4457e+00   4.4913e+00   1.5002e+00   6.3288e-01   5.8657e-04   1.7708e+06   1.7708e+06
  5.5968e+00   5.6545e+00   1.7305e+00   6.3246e-01   4.7207e-04   2.7340e+06   2.7340e+06
  7.0460e+00   7.1182e+00   1.9607e+00   6.3262e-01   3.7999e-04   4.2195e+06   4.2195e+06
  8.8703e+00   8.9661e+00   2.1915e+00   6.3195e-01   3.0492e-04   6.5530e+06   6.5530e+06
  1.1167e+01   1.1281e+01   2.4212e+00   6.3179e-01   2.4308e-04   1.0311e+07   1.0311e+07
  1.4059e+01   1.4200e+01   2.6513e+00   6.3205e-01   1.9674e-04   1.5741e+07   1.5741e+07
  1.7699e+01   1.7882e+01   2.8818e+00   6.3196e-01   1.5943e-04   2.3970e+07   2.3970e+07
  2.2281e+01   2.2502e+01   3.1116e+00   6.3178e-01   1.2868e-04   3.6794e+07   3.6794e+07
  2.8050e+01   2.8331e+01   3.3420e+00   6.3212e-01   1.0496e-04   5.5309e+07   5.5309e+07
  3.5313e+01   3.5648e+01   3.5717e+00   6.3216e-01   8.6015e-05   8.2349e+07   8.2349e+07
  4.4457e+01   4.4877e+01   3.8019e+00   6.3238e-01   7.0778e-05   1.2162e+08   1.2162e+08
  5.5968e+01   5.6503e+01   4.0323e+00   6.3276e-01   5.8330e-05   1.7907e+08   1.7907e+08
  7.0460e+01   7.1063e+01   4.2616e+00   6.3260e-01   4.8616e-05   2.5778e+08   2.5778e+08
  8.8703e+01   8.9360e+01   4.4906e+00   6.3264e-01   4.1798e-05   3.4874e+08   3.4874e+08
  1.1167e+02   1.1273e+02   4.7229e+00   6.3310e-01   3.5668e-05   4.7892e+08   4.7892e+08
  1.4059e+02   1.4202e+02   4.9540e+00   6.3398e-01   2.8848e-05   7.3212e+08   7.3212e+08
  1.7699e+02   1.7895e+02   5.1851e+00   6.3538e-01   2.3363e-05   1.1162e+09   1.1162e+09
  2.2281e+02   2.2460e+02   5.4123e+00   6.3552e-01   1.9248e-05   1.6445e+09   1.6445e+09
