# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 8.829542610119986391e-05 2.454370971082194030e-04
3.531299999999999883e+00 -2.008511289344696194e-04 2.072230140408848874e-04
4.445700000000000429e+00 1.160457561805135961e-04 1.477647000234285095e-04
5.596799999999999997e+00 7.283159631164073446e-06 1.286290940147872522e-04
7.046000000000000263e+00 9.460392867905996505e-05 9.967986992129735649e-05
8.870300000000000296e+00 1.172303138209828287e-05 8.219197500831121610e-05
1.116699999999999982e+01 1.177038087102519711e-04 5.695460619823686173e-05
1.405899999999999928e+01 2.131119664291210083e-05 5.860172580795882958e-05
1.769900000000000162e+01 -5.840997497386969740e-06 4.181631755147795232e-05
2.228099999999999881e+01 -1.278020563083716283e-05 4.077964480510501156e-05
2.805000000000000071e+01 -1.443703453051701844e-05 3.338928519420204371e-05
3.531300000000000239e+01 -1.682183408989654702e-05 2.749814154966976509e-05
4.445700000000000074e+01 1.034744168584056557e-05 2.414336730936089093e-05
5.596800000000000352e+01 -1.465452691834338342e-05 1.957625863828763648e-05
7.045999999999999375e+01 -9.970348393046155421e-06 1.741575126286035741e-05
8.870300000000000296e+01 5.518573784139522385e-07 1.462440388230922844e-05
1.116700000000000017e+02 1.069364629874549446e-05 1.392766130447850066e-05
1.405900000000000034e+02 8.484310258420695819e-06 1.275942804471796953e-05
1.769900000000000091e+02 -9.370697209165784102e-06 8.726330058468089227e-06
2.228100000000000023e+02 -2.312171278788746094e-05 9.323342272913637035e-06
