# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 9.631543139642138136e-05 2.650155123210243182e-04
3.531299999999999883e+00 -2.103263640507909695e-04 2.168403965793953717e-04
4.445700000000000429e+00 1.221857199689937079e-04 1.553902133563358416e-04
5.596799999999999997e+00 7.687204300681865540e-06 1.352911847912980703e-04
7.046000000000000263e+00 1.002313263506955009e-04 1.058052877434710934e-04
8.870300000000000296e+00 1.255328894437452353e-05 8.732407609773365725e-05
1.116699999999999982e+01 1.254933118966927307e-04 6.044821475026770008e-05
1.405899999999999928e+01 2.262777663824363353e-05 6.196914934679723357e-05
1.769900000000000162e+01 -6.137295066477991049e-06 4.416935520749653069e-05
2.228099999999999881e+01 -1.350116420457769317e-05 4.308034427002015995e-05
2.805000000000000071e+01 -1.522079956246791109e-05 3.517701509676574170e-05
3.531300000000000239e+01 -1.773759898879432160e-05 2.897328638811030426e-05
4.445700000000000074e+01 1.086442829983442228e-05 2.536018047588810419e-05
5.596800000000000352e+01 -1.543256601755707761e-05 2.061016143997279366e-05
7.045999999999999375e+01 -1.048598431393816291e-05 1.830569622904584280e-05
8.870300000000000296e+01 5.790849581084124419e-07 1.537343018458177046e-05
1.116700000000000017e+02 1.124284786967380292e-05 1.464987494515282611e-05
1.405900000000000034e+02 8.912263122491360473e-06 1.340427567678977860e-05
1.769900000000000091e+02 -9.860450585415945349e-06 9.180894723048652802e-06
2.228100000000000023e+02 -2.432069867885983458e-05 9.815248643775509500e-06
