# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 1.002514790930927990e+00 1.431811938701508082e-03
3.531299999999999883e+00 1.002887348101313192e+00 1.394681061950725628e-03
4.445700000000000429e+00 1.001633578802223701e+00 1.354416814174345994e-03
5.596799999999999997e+00 1.001825272446476678e+00 1.291737140296820652e-03
7.046000000000000263e+00 1.001106944507266006e+00 1.218270633100980958e-03
8.870300000000000296e+00 1.000986009717607317e+00 1.146873869710481010e-03
1.116699999999999982e+01 1.000606275797105704e+00 1.045945588239827889e-03
1.405899999999999928e+01 1.000797715577643299e+00 1.031062425805023743e-03
1.769900000000000162e+01 1.000917097090704422e+00 9.717418007269824735e-04
2.228099999999999881e+01 1.000726970368858160e+00 9.160434943648721297e-04
2.805000000000000071e+01 1.001087306159048174e+00 8.871397616431244424e-04
3.531300000000000239e+01 1.001100293092866522e+00 8.670149131937913544e-04
4.445700000000000074e+01 1.000676725435129644e+00 8.800712165278252487e-04
5.596800000000000352e+01 1.000243595060410495e+00 9.020623709776298248e-04
7.045999999999999375e+01 1.000440542607168304e+00 8.951966776397039111e-04
8.870300000000000296e+01 1.000543512751911557e+00 8.473458832435550080e-04
1.116700000000000017e+02 1.000348779239643937e+00 8.918767075665473424e-04
1.405900000000000034e+02 1.000163129655989858e+00 9.108572475485643806e-04
1.769900000000000091e+02 9.997080484420521884e-01 9.120020637846334727e-04
2.228100000000000023e+02 9.987648199368240887e-01 9.656504277974911968e-04
