# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 2.539812148402920394e-03 2.052876380682255766e-04
3.531299999999999883e+00 2.162589800890471915e-03 2.008815596656629381e-04
4.445700000000000429e+00 1.417763816932195555e-03 1.492662114410089652e-04
5.596799999999999997e+00 1.231217979271552248e-03 1.295622403316542940e-04
7.046000000000000263e+00 6.800814201953843700e-04 9.442875404093224419e-05
8.870300000000000296e+00 6.139347825887528148e-04 7.542688241318296159e-05
1.116699999999999982e+01 6.398412242684263550e-04 6.477632851686218282e-05
1.405899999999999928e+01 4.212173923050395712e-04 5.545196037078079957e-05
1.769900000000000162e+01 3.257590983039114615e-04 4.920308677552077947e-05
2.228099999999999881e+01 3.156360799072012425e-04 3.539594963005433635e-05
2.805000000000000071e+01 2.805050808039066010e-04 3.261450103214477188e-05
3.531300000000000239e+01 2.108938465464382567e-04 3.096323083473067191e-05
4.445700000000000074e+01 1.808112020048150976e-04 2.200868547192960447e-05
5.596800000000000352e+01 1.550071896031185806e-04 2.230646336397507806e-05
7.045999999999999375e+01 1.348481932239374949e-04 2.152882624872881336e-05
8.870300000000000296e+01 1.032237189144368628e-04 1.807891468886473906e-05
1.116700000000000017e+02 9.191584467901502305e-05 1.620856468807124387e-05
1.405900000000000034e+02 9.528654566098186186e-05 1.777398113593298335e-05
1.769900000000000091e+02 6.291539736432120598e-05 1.411430754263147169e-05
2.228100000000000023e+02 3.396183524084555802e-05 1.239877541872375341e-05
