# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 5.816191214834522949e-01 8.646767011149534068e-03
3.531299999999999883e+00 5.856879362864914063e-01 8.391609049247799809e-03
4.445700000000000429e+00 5.857502457842626020e-01 8.473043727618092061e-03
5.596799999999999997e+00 5.853326080619806193e-01 8.476914621029727967e-03
7.046000000000000263e+00 5.850358872234218133e-01 8.401744350983722173e-03
8.870300000000000296e+00 5.839921746010502401e-01 8.530236132122611531e-03
1.116699999999999982e+01 5.842084897662045417e-01 8.411410297805777675e-03
1.405899999999999928e+01 5.841774394122571934e-01 8.292651139050640635e-03
1.769900000000000162e+01 5.839400161017758162e-01 8.219305451607032686e-03
2.228099999999999881e+01 5.844010324090990194e-01 8.043910018831521014e-03
2.805000000000000071e+01 5.835762121229021160e-01 7.798393130623206514e-03
3.531300000000000239e+01 5.840978614176086658e-01 7.618392454868548949e-03
4.445700000000000074e+01 5.837401297836849468e-01 7.348298649615449610e-03
5.596800000000000352e+01 5.835564992912796178e-01 7.126902740310760674e-03
7.045999999999999375e+01 5.827609287607070643e-01 6.613779669244255685e-03
8.870300000000000296e+01 5.822832484490235716e-01 5.972321145088707595e-03
1.116700000000000017e+02 5.823404648282001217e-01 5.278842249238309414e-03
1.405900000000000034e+02 5.825735269400426075e-01 4.551869022795654307e-03
1.769900000000000091e+02 5.828429177349202517e-01 3.977018725633375135e-03
2.228100000000000023e+02 5.822759629106138979e-01 3.646122955065791548e-03
