# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 2.731837065033327228e-03 2.276414444174140001e-04
3.531299999999999883e+00 2.262311972847790530e-03 2.124169038556370849e-04
4.445700000000000429e+00 1.500633672174496967e-03 1.605932970188922546e-04
5.596799999999999997e+00 1.299361692171850180e-03 1.387974744626309061e-04
7.046000000000000263e+00 7.090107281202100023e-04 9.893846676155176639e-05
8.870300000000000296e+00 6.455448960541264715e-04 8.083665592654465674e-05
1.116699999999999982e+01 6.721906249276032906e-04 6.859937423138787443e-05
1.405899999999999928e+01 4.439714764004176317e-04 5.900407643779602689e-05
1.769900000000000162e+01 3.437041893398435689e-04 5.210515494627338527e-05
2.228099999999999881e+01 3.326589062517931175e-04 3.751275316814272395e-05
2.805000000000000071e+01 2.953396325124407382e-04 3.470165401242911852e-05
3.531300000000000239e+01 2.217125280269261866e-04 3.287011259726083578e-05
4.445700000000000074e+01 1.900093257344381099e-04 2.328768247612210339e-05
5.596800000000000352e+01 1.628363671699886381e-04 2.329517187216478835e-05
7.045999999999999375e+01 1.419057135843234166e-04 2.251550139780708658e-05
8.870300000000000296e+01 1.085358132242519668e-04 1.894275182693640644e-05
1.116700000000000017e+02 9.663569124013335516e-05 1.709507038871825574e-05
1.405900000000000034e+02 1.000883561707803634e-04 1.869049546130762752e-05
1.769900000000000091e+02 6.611269933702208237e-05 1.479390883796481850e-05
2.228100000000000023e+02 3.576922832784763904e-05 1.300899249400188504e-05
