# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 -1.473887288744565203e-05 4.473302489679144284e-05
3.531299999999999883e+00 4.209577314841692720e-05 4.454309741723445947e-05
4.445700000000000429e+00 3.945459349531772270e-05 3.518700970018628584e-05
5.596799999999999997e+00 -1.657628565539664707e-05 3.032097583539752824e-05
7.046000000000000263e+00 1.352408652158940232e-05 2.524701422069442321e-05
8.870300000000000296e+00 1.614689507876724634e-05 2.193382984934452655e-05
1.116699999999999982e+01 -9.083360653620448698e-06 1.937676680882827922e-05
1.405899999999999928e+01 -3.799143167936934999e-05 1.990864928784930895e-05
1.769900000000000162e+01 -6.110091904501987743e-06 2.036754519663394600e-05
2.228099999999999881e+01 -9.987093793902368648e-07 2.087525525347111300e-05
2.805000000000000071e+01 -9.979383096990667920e-06 2.253552750617063489e-05
3.531300000000000239e+01 -8.488618576912315439e-06 2.610707455228394525e-05
4.445700000000000074e+01 -4.399032241966407948e-06 3.117572203721660215e-05
5.596800000000000352e+01 5.019169197155311236e-06 3.929480691888736035e-05
7.045999999999999375e+01 2.299564568625803379e-05 4.589979773209058547e-05
8.870300000000000296e+01 4.851719240384375061e-06 5.532000452321835340e-05
1.116700000000000017e+02 -2.438470579286557737e-06 6.330230220372840260e-05
1.405900000000000034e+02 -8.202560206578451396e-06 7.470009953095944238e-05
1.769900000000000091e+02 -2.159782525611175864e-05 8.184608416946628003e-05
2.228100000000000023e+02 -5.033280085067271589e-05 8.901907381422026206e-05
