# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 8.911048261536010269e-05 2.472660569910651337e-04
3.531299999999999883e+00 -2.013665708169578249e-04 2.074372726026282008e-04
4.445700000000000429e+00 1.156563263348015126e-04 1.471772244632020034e-04
5.596799999999999997e+00 7.338524062595969373e-06 1.284262837943880343e-04
7.046000000000000263e+00 9.605070049109265214e-05 1.015166441455812299e-04
8.870300000000000296e+00 1.196075125507321986e-05 8.312736938199312441e-05
1.116699999999999982e+01 1.195347891123678678e-04 5.737250532894897236e-05
1.405899999999999928e+01 2.139330801696502217e-05 5.880849888300326421e-05
1.769900000000000162e+01 -5.856840560547241035e-06 4.190756100102168948e-05
2.228099999999999881e+01 -1.281861010519625086e-05 4.088585304258553595e-05
2.805000000000000071e+01 -1.446856201635088352e-05 3.343586161700066864e-05
3.531300000000000239e+01 -1.688947628564217219e-05 2.759422940718241242e-05
4.445700000000000074e+01 1.034613127159827755e-05 2.414636983629153436e-05
5.596800000000000352e+01 -1.469319577273609080e-05 1.963116821433011190e-05
7.045999999999999375e+01 -9.972124219436010706e-06 1.741095892423527897e-05
8.870300000000000296e+01 5.560064958449763561e-07 1.463010932503476198e-05
1.116700000000000017e+02 1.070133576763292014e-05 1.393619579802959266e-05
1.405900000000000034e+02 8.486173849481627658e-06 1.276843358557900438e-05
1.769900000000000091e+02 -9.374167188361557656e-06 8.725767957642654990e-06
2.228100000000000023e+02 -2.310061169757429928e-05 9.314880594715313472e-06
