# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 5.860891272881507685e-01 1.258542519666656576e-02
3.531299999999999883e+00 5.834572377871304338e-01 1.132070777889964200e-02
4.445700000000000429e+00 5.802488510169210301e-01 1.111517194880331377e-02
5.596799999999999997e+00 5.813040606931426657e-01 1.136387010506573376e-02
7.046000000000000263e+00 5.927464944305677053e-01 9.600324697383907924e-03
8.870300000000000296e+00 5.889784365145945833e-01 9.292960421374160673e-03
1.116699999999999982e+01 5.898143186590675269e-01 8.968394149046689245e-03
1.405899999999999928e+01 5.841561947833825430e-01 8.925715649689454009e-03
1.769900000000000162e+01 5.835126188879694586e-01 8.724802783543397083e-03
2.228099999999999881e+01 5.840336499196397968e-01 8.394753772878051079e-03
2.805000000000000071e+01 5.834873645284038846e-01 8.164850781557710449e-03
3.531300000000000239e+01 5.846101764549990198e-01 8.031502764683748005e-03
4.445700000000000074e+01 5.827617135783687008e-01 7.509508339934987953e-03
5.596800000000000352e+01 5.838645978366779898e-01 7.330276096892220962e-03
7.045999999999999375e+01 5.817268369433445940e-01 6.755842843306401023e-03
8.870300000000000296e+01 5.823552464968236864e-01 6.158579684793444135e-03
1.116700000000000017e+02 5.824915971234202461e-01 5.393778918863452454e-03
1.405900000000000034e+02 5.825224962830209963e-01 4.521025635345525887e-03
1.769900000000000091e+02 5.825077330838741574e-01 3.854270769351244522e-03
2.228100000000000023e+02 5.816432433537960245e-01 3.604470760879103890e-03
