## {'coords': 'spherical', 'metric': 'Euclidean', 'sep_units': 'arcmin', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8337e+00   1.0396e+00   9.5803e-04  -6.2801e-05   8.8671e-05   1.9758e+06   1.1342e+07
  3.5313e+00   3.5685e+00   1.2702e+00   9.0313e-04  -1.1910e-04   7.4758e-05   3.0838e+06   1.7724e+07
  4.4457e+00   4.4923e+00   1.5005e+00   6.7592e-04  -3.2547e-06   6.7603e-05   4.8217e+06   2.7764e+07
  5.5968e+00   5.6557e+00   1.7308e+00   5.2386e-04  -8.8446e-05   5.8594e-05   7.5622e+06   4.3603e+07
  7.0460e+00   7.1202e+00   1.9610e+00   3.6997e-04  -7.1842e-05   4.6419e-05   1.1860e+07   6.8463e+07
  8.8703e+00   8.9654e+00   2.1915e+00   2.0963e-04   7.3574e-08   3.6818e-05   1.8644e+07   1.0776e+08
  1.1167e+01   1.1285e+01   2.4216e+00   1.9767e-04   8.2339e-06   2.9560e-05   2.9401e+07   1.6993e+08
  1.4059e+01   1.4207e+01   2.6519e+00   1.9268e-04  -2.0368e-06   2.3208e-05   4.6096e+07   2.6679e+08
  1.7699e+01   1.7888e+01   2.8822e+00   1.4499e-04   7.9883e-06   2.2381e-05   7.2364e+07   4.1907e+08
  2.2281e+01   2.2518e+01   3.1124e+00   1.1897e-04  -1.1879e-05   1.9365e-05   1.1379e+08   6.5922e+08
  2.8050e+01   2.8351e+01   3.3427e+00   1.0987e-04   1.0663e-05   1.7695e-05   1.7832e+08   1.0340e+09
  3.5313e+01   3.5690e+01   3.5729e+00   9.9250e-05   1.2645e-05   1.4058e-05   2.7948e+08   1.6214e+09
  4.4457e+01   4.4929e+01   3.8031e+00   7.0568e-05  -1.2047e-05   1.5784e-05   4.3695e+08   2.5362e+09
  5.5968e+01   5.6564e+01   4.0333e+00   5.5178e-05  -9.0416e-06   1.7550e-05   6.8190e+08   3.9601e+09
  7.0460e+01   7.1207e+01   4.2635e+00   5.7948e-05  -1.5704e-05   1.9795e-05   1.0619e+09   6.1690e+09
  8.8703e+01   8.9640e+01   4.4937e+00   6.0883e-05  -4.3159e-06   2.3462e-05   1.6477e+09   9.5780e+09
  1.1167e+02   1.1286e+02   4.7240e+00   4.2302e-05   1.6717e-05   2.8268e-05   2.5550e+09   1.4860e+10
  1.4059e+02   1.4207e+02   4.9542e+00   2.1050e-05   6.8763e-06   3.2989e-05   3.9498e+09   2.2983e+10
  1.7699e+02   1.7884e+02   5.1844e+00   1.7031e-05   6.4773e-06   3.8399e-05   6.0624e+09   3.5306e+10
  2.2281e+02   2.2513e+02   5.4145e+00   7.0915e-06   1.4051e-05   4.5218e-05   9.2388e+09   5.3823e+10
