## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8292e+00   1.0381e+00  -2.1773e-04  -1.0018e-03   1.4292e-03   1.5651e+04   8.3001e+04
  3.5313e+00   3.5655e+00   1.2694e+00   9.4153e-04  -1.1671e-04   1.1666e-03   2.3490e+04   1.2524e+05
  4.4457e+00   4.4895e+00   1.4999e+00   1.0266e-03  -9.5897e-04   9.4294e-04   3.5954e+04   1.8898e+05
  5.5968e+00   5.6518e+00   1.7301e+00   1.1739e-03  -4.5810e-04   7.6746e-04   5.4275e+04   2.8796e+05
  7.0460e+00   7.1152e+00   1.9603e+00   2.9539e-04   3.2361e-05   6.2352e-04   8.2226e+04   4.3782e+05
  8.8703e+00   8.9688e+00   2.1918e+00   5.3939e-04   2.8465e-04   5.0379e-04   1.2596e+05   6.7550e+05
  1.1167e+01   1.1278e+01   2.4209e+00  -1.9081e-06  -2.8222e-04   4.0218e-04   1.9764e+05   1.0546e+06
  1.4059e+01   1.4190e+01   2.6506e+00   2.2719e-04   1.0811e-04   3.3015e-04   2.9328e+05   1.5564e+06
  1.7699e+01   1.7882e+01   2.8819e+00   1.9151e-05  -2.5949e-04   2.7123e-04   4.3456e+05   2.3079e+06
  2.2281e+01   2.2477e+01   3.1105e+00   3.7104e-04   9.9640e-05   2.2090e-04   6.5513e+05   3.4845e+06
  2.8050e+01   2.8321e+01   3.3416e+00   9.5746e-05  -1.2022e-04   1.8585e-04   9.2557e+05   4.9812e+06
  3.5313e+01   3.5616e+01   3.5708e+00   6.9296e-05   9.2550e-05   1.5434e-04   1.3420e+06   7.1239e+06
  4.4457e+01   4.4832e+01   3.8009e+00   8.0418e-05  -4.8760e-05   1.3011e-04   1.8883e+06   9.9151e+06
  5.5968e+01   5.6410e+01   4.0307e+00   2.7316e-04   5.2437e-05   1.1092e-04   2.5985e+06   1.3499e+07
  7.0460e+01   7.0987e+01   4.2605e+00   4.5378e-04  -2.7914e-04   9.5903e-05   3.4758e+06   1.7896e+07
  8.8703e+01   8.9645e+01   4.4939e+00   6.1814e-04  -5.7776e-04   8.1148e-05   4.8547e+06   2.5014e+07
  1.1167e+02   1.1322e+02   4.7273e+00   2.3745e-04  -1.9352e-04   6.1608e-05   8.4225e+06   4.3882e+07
  1.4059e+02   1.4219e+02   4.9552e+00  -1.7722e-04  -2.5818e-04   4.6299e-05   1.4913e+07   7.8466e+07
  1.7699e+02   1.7845e+02   5.1823e+00  -2.2401e-04   6.7754e-05   3.8734e-05   2.1308e+07   1.1114e+08
  2.2281e+02   2.2605e+02   5.4187e+00   2.2780e-05  -1.7749e-04   3.1594e-05   3.2027e+07   1.6622e+08
