## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8400e+00   1.0420e+00   5.5916e-03   7.2647e-03   7.2111e-03   6.1086e+02   2.4850e+03
  3.5313e+00   3.5595e+00   1.2677e+00   2.5641e-03   7.7942e-03   6.1264e-03   8.4632e+02   3.6960e+03
  4.4457e+00   4.4775e+00   1.4972e+00  -3.4163e-03  -4.3214e-03   5.0776e-03   1.2320e+03   5.3950e+03
  5.5968e+00   5.6666e+00   1.7328e+00   5.2953e-03   3.4786e-03   4.0368e-03   1.9493e+03   8.0780e+03
  7.0460e+00   7.1085e+00   1.9595e+00  -6.3629e-04   1.8497e-03   3.2007e-03   3.1007e+03   1.2066e+04
  8.8703e+00   8.9469e+00   2.1895e+00   4.8420e-03  -1.5484e-03   2.6821e-03   4.4155e+03   1.7423e+04
  1.1167e+01   1.1223e+01   2.4160e+00  -2.4509e-03  -2.5394e-03   2.4349e-03   5.3577e+03   2.2003e+04
  1.4059e+01   1.4083e+01   2.6430e+00  -3.6737e-03  -1.0544e-03   2.2507e-03   6.2704e+03   2.6408e+04
  1.7699e+01   1.7874e+01   2.8814e+00   3.6808e-03  -4.7904e-03   2.0461e-03   7.5871e+03   3.3986e+04
  2.2281e+01   2.2529e+01   3.1129e+00   4.6579e-03  -2.2095e-03   1.6963e-03   1.1039e+04   4.7391e+04
  2.8050e+01   2.8309e+01   3.3412e+00   1.3206e-03   1.9105e-03   1.4546e-03   1.5013e+04   6.1493e+04
  3.5313e+01   3.5424e+01   3.5654e+00   1.4725e-03   9.3828e-05   1.3056e-03   1.8635e+04   7.7905e+04
  4.4457e+01   4.4737e+01   3.7987e+00   3.2981e-03  -4.2384e-04   1.2339e-03   2.0864e+04   7.9179e+04
  5.5968e+01   5.6577e+01   4.0337e+00  -5.0973e-04  -6.2228e-04   1.0090e-03   3.1199e+04   1.1870e+05
  7.0460e+01   7.0879e+01   4.2591e+00  -5.2106e-04  -4.6265e-04   9.5766e-04   3.4635e+04   1.3231e+05
  8.8703e+01   9.0467e+01   4.5030e+00  -2.8100e-03   1.8500e-03   8.6043e-04   4.2905e+04   1.7772e+05
  1.1167e+02   1.1389e+02   4.7332e+00  -9.1997e-04   3.4708e-05   5.7265e-04   9.6865e+04   4.0518e+05
  1.4059e+02   1.4144e+02   4.9497e+00   4.8973e-04  -2.1238e-03   4.4029e-04   1.6386e+05   6.5654e+05
  1.7699e+02   1.8019e+02   5.1920e+00   1.0201e-03  -1.4476e-03   3.3116e-04   2.8964e+05   1.1602e+06
  2.2281e+02   2.2605e+02   5.4187e+00   8.9060e-04   2.1066e-04   2.3904e-04   5.5590e+05   2.1978e+06
