## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8324e+00   1.0392e+00  -2.5352e-04  -3.9073e-04   7.3356e-04   5.9923e+04   3.2745e+05
  3.5313e+00   3.5689e+00   1.2704e+00   1.1856e-03  -5.2203e-04   5.8676e-04   9.3658e+04   5.1108e+05
  4.4457e+00   4.4924e+00   1.5005e+00   6.3163e-04  -6.9467e-04   4.7066e-04   1.4556e+05   7.9600e+05
  5.5968e+00   5.6552e+00   1.7307e+00   5.1863e-05  -4.5182e-04   3.7630e-04   2.2772e+05   1.2405e+06
  7.0460e+00   7.1205e+00   1.9611e+00   8.1843e-05   2.3123e-04   2.9973e-04   3.5892e+05   1.9526e+06
  8.8703e+00   8.9652e+00   2.1915e+00  -1.2294e-04   3.7231e-04   2.3920e-04   5.6356e+05   3.0741e+06
  1.1167e+01   1.1283e+01   2.4214e+00   8.8857e-06  -4.1674e-05   1.9120e-04   8.8203e+05   4.8275e+06
  1.4059e+01   1.4206e+01   2.6517e+00   1.6462e-04   2.6413e-04   1.5323e-04   1.3733e+06   7.5224e+06
  1.7699e+01   1.7888e+01   2.8822e+00   1.4958e-04  -4.3014e-05   1.2259e-04   2.1455e+06   1.1787e+07
  2.2281e+01   2.2515e+01   3.1122e+00   6.3330e-05   1.1436e-05   9.7949e-05   3.3609e+06   1.8436e+07
  2.8050e+01   2.8346e+01   3.3425e+00   1.3721e-04  -5.8635e-05   7.8676e-05   5.2093e+06   2.8614e+07
  3.5313e+01   3.5684e+01   3.5727e+00   1.7063e-04  -3.5664e-05   6.3264e-05   8.0566e+06   4.4285e+07
  4.4457e+01   4.4919e+01   3.8029e+00   2.2432e-04  -8.9346e-05   5.0889e-05   1.2452e+07   6.8328e+07
  5.5968e+01   5.6544e+01   4.0330e+00   3.2401e-05   1.0583e-04   4.0969e-05   1.9211e+07   1.0504e+08
  7.0460e+01   7.1143e+01   4.2627e+00   1.1949e-04   1.2975e-04   3.3349e-05   2.8994e+07   1.5812e+08
  8.8703e+01   8.9538e+01   4.4926e+00   1.4627e-04   1.0919e-04   2.7485e-05   4.2684e+07   2.3291e+08
  1.1167e+02   1.1275e+02   4.7232e+00   1.1647e-04   2.9669e-04   2.2618e-05   6.3030e+07   3.4510e+08
  1.4059e+02   1.4201e+02   4.9539e+00   3.6771e-04   5.0186e-04   1.8396e-05   9.5282e+07   5.2470e+08
  1.7699e+02   1.7875e+02   5.1840e+00   3.0979e-04   5.9535e-04   1.4931e-05   1.4464e+08   8.0209e+08
  2.2281e+02   2.2435e+02   5.4112e+00   3.1893e-04   4.9857e-04   1.2739e-05   1.9871e+08   1.0984e+09
