## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8318e+00   1.0390e+00   9.0087e-04  -2.9010e-04   1.0565e-03   2.9079e+04   1.5704e+05
  3.5313e+00   3.5656e+00   1.2695e+00   1.3707e-03  -1.0342e-03   8.5725e-04   4.4166e+04   2.4171e+05
  4.4457e+00   4.4911e+00   1.5002e+00  -4.2306e-04   7.9730e-04   6.8772e-04   6.8625e+04   3.7638e+05
  5.5968e+00   5.6551e+00   1.7307e+00   2.1812e-04   4.4727e-04   5.5076e-04   1.0700e+05   5.8498e+05
  7.0460e+00   7.1208e+00   1.9611e+00   4.7215e-04  -3.8245e-04   4.4020e-04   1.6749e+05   9.0890e+05
  8.8703e+00   8.9621e+00   2.1911e+00   4.7873e-04   2.0846e-04   3.5360e-04   2.5958e+05   1.4090e+06
  1.1167e+01   1.1285e+01   2.4216e+00   9.0843e-05  -5.5310e-05   2.8286e-04   4.0567e+05   2.1887e+06
  1.4059e+01   1.4201e+01   2.6514e+00  -1.2361e-04  -2.5173e-04   2.2769e-04   6.2604e+05   3.3616e+06
  1.7699e+01   1.7873e+01   2.8813e+00   3.0661e-04  -2.8479e-05   1.8463e-04   9.5217e+05   5.1062e+06
  2.2281e+01   2.2503e+01   3.1117e+00   1.9597e-04  -3.5268e-05   1.5008e-04   1.4409e+06   7.7065e+06
  2.8050e+01   2.8316e+01   3.3414e+00  -7.4514e-05  -1.6325e-05   1.2346e-04   2.1294e+06   1.1448e+07
  3.5313e+01   3.5645e+01   3.5716e+00  -1.7379e-04   8.0627e-05   1.0192e-04   3.1243e+06   1.6821e+07
  4.4457e+01   4.4863e+01   3.8016e+00  -1.1725e-04   7.2824e-05   8.4780e-05   4.5156e+06   2.4447e+07
  5.5968e+01   5.6451e+01   4.0314e+00  -1.4703e-04  -1.7084e-05   7.0938e-05   6.4498e+06   3.4810e+07
  7.0460e+01   7.1001e+01   4.2607e+00  -8.4691e-05   2.0203e-05   6.0935e-05   8.7411e+06   4.7155e+07
  8.8703e+01   8.9298e+01   4.4900e+00  -2.5965e-04   1.4800e-06   5.3836e-05   1.1198e+07   6.0949e+07
  1.1167e+02   1.1265e+02   4.7223e+00  -3.6791e-04  -9.8760e-05   4.6833e-05   1.4798e+07   8.2206e+07
  1.4059e+02   1.4246e+02   4.9571e+00  -1.3496e-04   1.5837e-04   3.7120e-05   2.3556e+07   1.3161e+08
  1.7699e+02   1.7959e+02   5.1887e+00  -2.9044e-04   3.6261e-05   2.6943e-05   4.4709e+07   2.4913e+08
  2.2281e+02   2.2576e+02   5.4175e+00  -4.3054e-04   9.7130e-06   1.9822e-05   8.2606e+07   4.5074e+08
