## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8272e+00   1.0375e+00  -1.6721e-03  -1.3023e-02   1.2531e-02   2.0314e+02   1.5500e+03
  3.5313e+00   3.5758e+00   1.2724e+00   1.3606e-03  -2.8079e-03   1.0377e-02   2.9620e+02   2.2730e+03
  4.4457e+00   4.4912e+00   1.5002e+00  -1.4276e-03  -9.9450e-03   8.1681e-03   4.7810e+02   3.5410e+03
  5.5968e+00   5.6572e+00   1.7312e+00  -2.6018e-03   1.2370e-02   6.7961e-03   6.9063e+02   5.1400e+03
  7.0460e+00   7.1130e+00   1.9599e+00  -1.9828e-03   3.2601e-03   5.7882e-03   9.5209e+02   7.1280e+03
  8.8703e+00   8.9811e+00   2.1932e+00   2.6201e-03   2.5353e-03   4.6740e-03   1.4601e+03   1.1001e+04
  1.1167e+01   1.1269e+01   2.4202e+00   2.9915e-03  -5.9285e-03   3.7559e-03   2.2612e+03   1.7044e+04
  1.4059e+01   1.4208e+01   2.6518e+00   1.6573e-03  -6.2595e-04   3.1660e-03   3.1823e+03   2.3458e+04
  1.7699e+01   1.7937e+01   2.8850e+00   3.0655e-03  -2.7658e-04   2.4033e-03   5.5227e+03   3.8480e+04
  2.2281e+01   2.2492e+01   3.1111e+00   1.3221e-03   5.7259e-05   2.0178e-03   7.8343e+03   5.4674e+04
  2.8050e+01   2.8371e+01   3.3433e+00  -6.7149e-04   1.1223e-03   1.6754e-03   1.1364e+04   7.8173e+04
  3.5313e+01   3.5810e+01   3.5763e+00   2.0257e-04  -2.1067e-03   1.2914e-03   1.9126e+04   1.3556e+05
  4.4457e+01   4.5108e+01   3.8071e+00  -6.1370e-04  -2.1759e-03   9.8694e-04   3.2748e+04   2.2818e+05
  5.5968e+01   5.6749e+01   4.0367e+00   6.3994e-04  -2.4758e-03   7.4233e-04   5.7885e+04   3.9682e+05
  7.0460e+01   7.1194e+01   4.2634e+00  -5.9455e-04  -6.4139e-04   5.8547e-04   9.3058e+04   6.5036e+05
  8.8703e+01   8.9567e+01   4.4930e+00  -4.0266e-04   1.4587e-03   4.8574e-04   1.3519e+05   9.3558e+05
  1.1167e+02   1.1266e+02   4.7223e+00   3.0063e-04   7.2673e-05   4.0584e-04   1.9367e+05   1.3302e+06
  1.4059e+02   1.4132e+02   4.9489e+00   2.3879e-04  -2.0338e-05   3.8237e-04   2.1817e+05   1.4963e+06
  1.7699e+02   1.7906e+02   5.1856e+00  -1.0260e-03  -1.6985e-04   3.2416e-04   3.0356e+05   2.0822e+06
  2.2281e+02   2.2136e+02   5.3979e+00  -1.9868e-04  -3.5090e-04   2.8697e-04   3.8733e+05   2.6884e+06
