## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8331e+00   1.0395e+00   8.8896e-04  -5.3558e-04   9.6405e-04   3.4844e+04   1.9628e+05
  3.5313e+00   3.5694e+00   1.2705e+00   6.6223e-05  -1.2179e-04   7.7097e-04   5.4481e+04   3.0538e+05
  4.4457e+00   4.4915e+00   1.5003e+00   1.3562e-03  -7.1958e-04   6.1847e-04   8.4661e+04   4.7515e+05
  5.5968e+00   5.6551e+00   1.7307e+00  -2.7708e-05  -6.6855e-04   4.9640e-04   1.3142e+05   7.4222e+05
  7.0460e+00   7.1200e+00   1.9610e+00  -2.2068e-04   3.4018e-04   3.9601e-04   2.0650e+05   1.1627e+06
  8.8703e+00   8.9657e+00   2.1915e+00   1.1727e-04   5.1406e-04   3.1583e-04   3.2466e+05   1.8244e+06
  1.1167e+01   1.1283e+01   2.4214e+00   1.6560e-05  -2.4506e-04   2.5338e-04   5.0441e+05   2.8494e+06
  1.4059e+01   1.4201e+01   2.6514e+00   1.7635e-04  -3.4628e-05   2.0436e-04   7.7537e+05   4.4063e+06
  1.7699e+01   1.7884e+01   2.8820e+00  -3.6913e-05   1.3583e-04   1.6459e-04   1.1954e+06   6.7720e+06
  2.2281e+01   2.2511e+01   3.1120e+00  -4.7284e-05  -4.7802e-05   1.3245e-04   1.8460e+06   1.0437e+07
  2.8050e+01   2.8341e+01   3.3424e+00  -3.3367e-05   7.7325e-05   1.0688e-04   2.8349e+06   1.5926e+07
  3.5313e+01   3.5661e+01   3.5721e+00   1.1172e-04   1.0171e-04   8.6717e-05   4.3064e+06   2.4119e+07
  4.4457e+01   4.4899e+01   3.8024e+00   1.6088e-04   1.0417e-04   7.0661e-05   6.4859e+06   3.6437e+07
  5.5968e+01   5.6507e+01   4.0324e+00   1.1324e-04   2.9900e-04   5.7787e-05   9.6977e+06   5.4583e+07
  7.0460e+01   7.1106e+01   4.2622e+00  -3.4236e-05   1.6402e-04   4.7591e-05   1.4298e+07   8.0402e+07
  8.8703e+01   8.9469e+01   4.4919e+00  -1.8931e-04   1.4548e-04   3.9790e-05   2.0454e+07   1.1485e+08
  1.1167e+02   1.1262e+02   4.7220e+00  -7.1024e-05   2.6501e-04   3.3567e-05   2.8740e+07   1.6062e+08
  1.4059e+02   1.4174e+02   4.9520e+00  -2.3792e-05   3.4578e-04   2.8487e-05   3.9906e+07   2.2268e+08
  1.7699e+02   1.7826e+02   5.1812e+00  -1.5181e-04   2.1539e-04   2.4758e-05   5.2833e+07   2.9439e+08
  2.2281e+02   2.2389e+02   5.4091e+00  -2.5987e-04  -8.9565e-06   2.2395e-05   6.4566e+07   3.6144e+08
