## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8332e+00   1.0395e+00   8.1976e-04   3.8406e-03   2.2111e+03   1.4439e+04
  3.5313e+00   3.5676e+00   1.2700e+00   1.5381e-03   3.1830e-03   3.2191e+03   2.0909e+04
  4.4457e+00   4.4812e+00   1.4980e+00   3.7600e-03   2.6054e-03   4.8047e+03   3.0544e+04
  5.5968e+00   5.6487e+00   1.7295e+00   2.6865e-03   2.1861e-03   6.8249e+03   4.4801e+04
  7.0460e+00   7.0981e+00   1.9579e+00   1.1337e-03   1.8312e-03   9.7258e+03   6.5379e+04
  8.8703e+00   8.9788e+00   2.1930e+00   2.2527e-03   1.4908e-03   1.4676e+04   9.5651e+04
  1.1167e+01   1.1253e+01   2.4188e+00   5.1608e-04   1.2057e-03   2.2436e+04   1.4565e+05
  1.4059e+01   1.4158e+01   2.6484e+00   3.5559e-04   1.0440e-03   2.9923e+04   1.9699e+05
  1.7699e+01   1.7878e+01   2.8816e+00   5.4828e-04   8.8048e-04   4.2070e+04   2.7216e+05
  2.2281e+01   2.2480e+01   3.1107e+00   5.4288e-04   7.0561e-04   6.5507e+04   4.1106e+05
  2.8050e+01   2.8292e+01   3.3406e+00   7.6023e-04   6.0060e-04   9.0416e+04   5.7148e+05
  3.5313e+01   3.5586e+01   3.5699e+00   8.6436e-04   5.1427e-04   1.2332e+05   7.7862e+05
  4.4457e+01   4.4823e+01   3.8007e+00   2.3588e-03   4.2941e-04   1.7688e+05   1.0620e+06
  5.5968e+01   5.6233e+01   4.0275e+00   1.6446e-03   3.8231e-04   2.2314e+05   1.3615e+06
  7.0460e+01   7.0952e+01   4.2600e+00   1.7965e-03   3.5119e-04   2.6445e+05   1.6533e+06
  8.8703e+01   8.9597e+01   4.4933e+00   1.5190e-03   2.9627e-04   3.7156e+05   2.2629e+06
  1.1167e+02   1.1348e+02   4.7297e+00   1.0360e-03   2.2317e-04   6.5486e+05   3.9510e+06
  1.4059e+02   1.4313e+02   4.9618e+00  -9.6367e-05   1.4867e-04   1.4756e+06   9.0598e+06
  1.7699e+02   1.7932e+02   5.1872e+00  -3.0426e-04   1.0617e-04   2.8933e+06   1.8256e+07
  2.2281e+02   2.2367e+02   5.4080e+00  -3.9481e-04   9.5074e-05   3.6082e+06   2.2559e+07
