## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8326e+00   1.0393e+00   6.4258e-01   6.8796e-04   1.4151e+06   1.4151e+06
  3.5313e+00   3.5680e+00   1.2701e+00   6.4282e-01   5.5138e-04   2.2029e+06   2.2029e+06
  4.4457e+00   4.4922e+00   1.5004e+00   6.4197e-01   4.4156e-04   3.4350e+06   3.4350e+06
  5.5968e+00   5.6550e+00   1.7306e+00   6.4202e-01   3.5390e-04   5.3475e+06   5.3475e+06
  7.0460e+00   7.1195e+00   1.9609e+00   6.4249e-01   2.8380e-04   8.3155e+06   8.3155e+06
  8.8703e+00   8.9659e+00   2.1915e+00   6.4220e-01   2.2687e-04   1.3012e+07   1.3012e+07
  1.1167e+01   1.1284e+01   2.4214e+00   6.4218e-01   1.8111e-04   2.0417e+07   2.0417e+07
  1.4059e+01   1.4205e+01   2.6516e+00   6.4198e-01   1.4549e-04   3.1642e+07   3.1642e+07
  1.7699e+01   1.7885e+01   2.8820e+00   6.4217e-01   1.1694e-04   4.8978e+07   4.8978e+07
  2.2281e+01   2.2510e+01   3.1120e+00   6.4196e-01   9.3983e-05   7.5823e+07   7.5823e+07
  2.8050e+01   2.8343e+01   3.3424e+00   6.4187e-01   7.5800e-05   1.1656e+08   1.1656e+08
  3.5313e+01   3.5680e+01   3.5726e+00   6.4175e-01   6.1116e-05   1.7930e+08   1.7930e+08
  4.4457e+01   4.4925e+01   3.8030e+00   6.4149e-01   4.9224e-05   2.7641e+08   2.7641e+08
  5.5968e+01   5.6561e+01   4.0333e+00   6.4102e-01   3.9418e-05   4.3103e+08   4.3103e+08
  7.0460e+01   7.1188e+01   4.2633e+00   6.4015e-01   3.1667e-05   6.6787e+08   6.6787e+08
  8.8703e+01   8.9598e+01   4.4933e+00   6.3912e-01   2.5642e-05   1.0186e+09   1.0186e+09
  1.1167e+02   1.1282e+02   4.7238e+00   6.3866e-01   2.0786e-05   1.5500e+09   1.5500e+09
  1.4059e+02   1.4197e+02   4.9536e+00   6.3820e-01   1.6901e-05   2.3447e+09   2.3447e+09
  1.7699e+02   1.7840e+02   5.1820e+00   6.3888e-01   1.4124e-05   3.3573e+09   3.3573e+09
  2.2281e+02   2.2416e+02   5.4103e+00   6.4154e-01   1.2487e-05   4.2950e+09   4.2950e+09
