## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 568808809.8273484}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8343e+00   1.0399e+00   5.9060e-02   3.3324e-03   1.7267e+04   1.6304e+04   1.1383e+05
  3.5313e+00   3.5678e+00   1.2700e+00   4.8059e-02   2.6555e-03   2.6908e+04   2.5674e+04   1.7673e+05
  4.4457e+00   4.4925e+00   1.5005e+00   4.1456e-02   2.1133e-03   4.2221e+04   4.0540e+04   2.7744e+05
  5.5968e+00   5.6554e+00   1.7307e+00   2.8267e-02   1.6819e-03   6.5816e+04   6.4007e+04   4.3373e+05
  7.0460e+00   7.1213e+00   1.9612e+00   2.6026e-02   1.3377e-03   1.0381e+05   1.0118e+05   6.8396e+05
  8.8703e+00   8.9640e+00   2.1913e+00   2.1371e-02   1.0636e-03   1.6348e+05   1.6006e+05   1.0755e+06
  1.1167e+01   1.1285e+01   2.4216e+00   1.5990e-02   8.4457e-04   2.5788e+05   2.5383e+05   1.6981e+06
  1.4059e+01   1.4211e+01   2.6521e+00   1.4556e-02   6.7078e-04   4.0825e+05   4.0240e+05   2.6928e+06
  1.7699e+01   1.7888e+01   2.8822e+00   1.0690e-02   5.3240e-04   6.4558e+05   6.3876e+05   4.2512e+06
  2.2281e+01   2.2522e+01   3.1126e+00   4.4629e-03   4.2260e-04   1.0183e+06   1.0138e+06   6.7063e+06
  2.8050e+01   2.8353e+01   3.3428e+00   4.1415e-03   3.3571e-04   1.6131e+06   1.6065e+06   1.0624e+07
  3.5313e+01   3.5697e+01   3.5731e+00   3.4892e-03   2.6652e-04   2.5578e+06   2.5489e+06   1.6839e+07
  4.4457e+01   4.4941e+01   3.8034e+00   2.4889e-03   2.1158e-04   4.0545e+06   4.0444e+06   2.6723e+07
  5.5968e+01   5.6579e+01   4.0336e+00   7.2119e-04   1.6779e-04   6.4354e+06   6.4307e+06   4.2467e+07
  7.0460e+01   7.1236e+01   4.2640e+00   3.0108e-03   1.3296e-04   1.0272e+07   1.0242e+07   6.7759e+07
  8.8703e+01   8.9693e+01   4.4944e+00   1.7393e-03   1.0519e-04   1.6392e+07   1.6364e+07   1.0826e+08
  1.1167e+02   1.1292e+02   4.7247e+00   1.7720e-03   8.3171e-05   2.6220e+07   2.6174e+07   1.7321e+08
  1.4059e+02   1.4213e+02   4.9548e+00  -2.9107e-04   6.5825e-05   4.1773e+07   4.1785e+07   2.7665e+08
  1.7699e+02   1.7890e+02   5.1848e+00   5.1882e-05   5.2366e-05   6.6029e+07   6.6025e+07   4.3701e+08
  2.2281e+02   2.2477e+02   5.4131e+00   3.9838e-03   4.2788e-05   9.9285e+07   9.8891e+07   6.5592e+08
