## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 224378796.5219173}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8347e+00   1.0400e+00   8.9368e-02   4.3285e-03   1.2784e+04   1.1735e+04   6.9629e+04
  3.5313e+00   3.5677e+00   1.2700e+00   9.5614e-02   3.4615e-03   2.0104e+04   1.8350e+04   1.0872e+05
  4.4457e+00   4.4912e+00   1.5002e+00   8.6544e-02   2.7611e-03   3.1335e+04   2.8839e+04   1.6927e+05
  5.5968e+00   5.6535e+00   1.7304e+00   6.1581e-02   2.1988e-03   4.8277e+04   4.5477e+04   2.6329e+05
  7.0460e+00   7.1161e+00   1.9605e+00   4.5850e-02   1.7522e-03   7.4894e+04   7.1611e+04   4.1280e+05
  8.8703e+00   8.9644e+00   2.1914e+00   4.2548e-02   1.3928e-03   1.1816e+05   1.1334e+05   6.4477e+05
  1.1167e+01   1.1286e+01   2.4217e+00   3.8168e-02   1.1097e-03   1.8538e+05   1.7856e+05   1.0119e+06
  1.4059e+01   1.4208e+01   2.6519e+00   3.0380e-02   8.8517e-04   2.8914e+05   2.8062e+05   1.5879e+06
  1.7699e+01   1.7891e+01   2.8824e+00   2.7482e-02   7.0467e-04   4.5495e+05   4.4278e+05   2.4936e+06
  2.2281e+01   2.2522e+01   3.1126e+00   2.2899e-02   5.6081e-04   7.1509e+05   6.9908e+05   3.9303e+06
  2.8050e+01   2.8342e+01   3.3424e+00   1.7633e-02   4.4710e-04   1.1193e+06   1.0999e+06   6.1502e+06
  3.5313e+01   3.5691e+01   3.5729e+00   1.0939e-02   3.5692e-04   1.7448e+06   1.7259e+06   9.6177e+06
  4.4457e+01   4.4919e+01   3.8029e+00   7.4118e-03   2.8541e-04   2.7191e+06   2.6991e+06   1.5004e+07
  5.5968e+01   5.6559e+01   4.0333e+00   7.3598e-03   2.2940e-04   4.2087e+06   4.1780e+06   2.3226e+07
  7.0460e+01   7.1178e+01   4.2632e+00   1.0541e-02   1.8502e-04   6.4901e+06   6.4224e+06   3.5747e+07
  8.8703e+01   8.9570e+01   4.4930e+00   2.9718e-03   1.4987e-04   9.8177e+06   9.7886e+06   5.4446e+07
  1.1167e+02   1.1274e+02   4.7231e+00  -1.6316e-03   1.2256e-04   1.4613e+07   1.4637e+07   8.1529e+07
  1.4059e+02   1.4178e+02   4.9523e+00  -8.1084e-03   1.0184e-04   2.1027e+07   2.1199e+07   1.1789e+08
  1.7699e+02   1.7830e+02   5.1815e+00  -1.4577e-02   8.7264e-05   2.8452e+07   2.8873e+07   1.6007e+08
  2.2281e+02   2.2422e+02   5.4106e+00  -1.6224e-02   7.7385e-05   3.6119e+07   3.6715e+07   2.0327e+08
