## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 79161850.50477798}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8327e+00   1.0393e+00   3.7559e-02   8.1832e-03   3.3691e+03   3.2472e+03   1.8773e+04
  3.5313e+00   3.5682e+00   1.2701e+00   2.6924e-02   6.5641e-03   5.1825e+03   5.0466e+03   2.9158e+04
  4.4457e+00   4.4902e+00   1.5000e+00   2.3991e-02   5.2424e-03   8.1020e+03   7.9121e+03   4.5084e+04
  5.5968e+00   5.6556e+00   1.7307e+00   1.1038e-02   4.2019e-03   1.2452e+04   1.2316e+04   7.0048e+04
  7.0460e+00   7.1176e+00   1.9607e+00   1.8410e-02   3.3827e-03   1.9353e+04   1.9004e+04   1.0809e+05
  8.8703e+00   8.9631e+00   2.1912e+00   1.1289e-02   2.7166e-03   2.9797e+04   2.9465e+04   1.6538e+05
  1.1167e+01   1.1284e+01   2.4215e+00   8.6992e-03   2.1788e-03   4.6203e+04   4.5805e+04   2.5706e+05
  1.4059e+01   1.4202e+01   2.6515e+00  -2.8939e-03   1.7542e-03   7.0460e+04   7.0665e+04   3.9694e+05
  1.7699e+01   1.7886e+01   2.8821e+00  -1.5784e-03   1.4135e-03   1.0865e+05   1.0883e+05   6.1233e+05
  2.2281e+01   2.2505e+01   3.1118e+00  -5.2602e-03   1.1353e-03   1.6780e+05   1.6869e+05   9.4607e+05
  2.8050e+01   2.8344e+01   3.3425e+00  -5.8697e-03   9.1475e-04   2.5834e+05   2.5986e+05   1.4605e+06
  3.5313e+01   3.5679e+01   3.5726e+00  -4.2490e-03   7.3678e-04   3.9887e+05   4.0057e+05   2.2514e+06
  4.4457e+01   4.4907e+01   3.8026e+00  -1.3587e-02   5.9562e-04   6.0461e+05   6.1294e+05   3.4288e+06
  5.5968e+01   5.6542e+01   4.0330e+00  -1.4058e-02   4.8357e-04   9.1683e+05   9.2990e+05   5.2105e+06
  7.0460e+01   7.1219e+01   4.2638e+00  -9.8288e-03   3.9134e-04   1.4059e+06   1.4198e+06   7.9483e+06
  8.8703e+01   8.9721e+01   4.4948e+00   8.5646e-03   3.1128e-04   2.2634e+06   2.2442e+06   1.2644e+07
  1.1167e+02   1.1294e+02   4.7249e+00   1.7214e-02   2.4557e-04   3.6680e+06   3.6059e+06   2.0431e+07
  1.4059e+02   1.4203e+02   4.9541e+00   2.0549e-02   1.9549e-04   5.8067e+06   5.6897e+06   3.2378e+07
  1.7699e+02   1.7887e+02   5.1847e+00   7.0730e-03   1.5437e-04   9.1894e+06   9.1248e+06   5.1459e+07
  2.2281e+02   2.2477e+02   5.4131e+00  -1.1210e-02   1.2507e-04   1.3745e+07   1.3901e+07   7.6717e+07
