## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 358701379.48107636}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8316e+00   1.0389e+00   5.5146e-02   3.5800e-03   1.6691e+04   1.5818e+04   9.7976e+04
  3.5313e+00   3.5696e+00   1.2705e+00   5.2054e-02   2.8603e-03   2.6071e+04   2.4781e+04   1.5273e+05
  4.4457e+00   4.4900e+00   1.4999e+00   3.7130e-02   2.2776e-03   4.0534e+04   3.9083e+04   2.3909e+05
  5.5968e+00   5.6557e+00   1.7308e+00   2.9993e-02   1.8147e-03   6.3413e+04   6.1566e+04   3.7454e+05
  7.0460e+00   7.1223e+00   1.9614e+00   1.9193e-02   1.4441e-03   9.9079e+04   9.7213e+04   5.9001e+05
  8.8703e+00   8.9640e+00   2.1913e+00   1.4138e-02   1.1512e-03   1.5515e+05   1.5298e+05   9.2321e+05
  1.1167e+01   1.1288e+01   2.4218e+00   1.5743e-02   9.1678e-04   2.4501e+05   2.4121e+05   1.4474e+06
  1.4059e+01   1.4208e+01   2.6519e+00   1.1300e-02   7.3028e-04   3.8444e+05   3.8014e+05   2.2785e+06
  1.7699e+01   1.7885e+01   2.8820e+00   9.3807e-03   5.8185e-04   6.0445e+05   5.9884e+05   3.5743e+06
  2.2281e+01   2.2518e+01   3.1124e+00   5.5865e-04   4.6434e-04   9.4080e+05   9.4028e+05   5.5740e+06
  2.8050e+01   2.8348e+01   3.3426e+00   3.1629e-04   3.7124e-04   1.4715e+06   1.4710e+06   8.7185e+06
  3.5313e+01   3.5675e+01   3.5725e+00  -6.0275e-03   2.9709e-04   2.2831e+06   2.2970e+06   1.3540e+07
  4.4457e+01   4.4916e+01   3.8028e+00  -1.4801e-02   2.3815e-04   3.5218e+06   3.5747e+06   2.0956e+07
  5.5968e+01   5.6552e+01   4.0332e+00  -1.8334e-02   1.9107e-04   5.4515e+06   5.5533e+06   3.2492e+07
  7.0460e+01   7.1201e+01   4.2635e+00  -1.8007e-02   1.5331e-04   8.4703e+06   8.6256e+06   5.0419e+07
  8.8703e+01   8.9643e+01   4.4939e+00  -1.6033e-02   1.2311e-04   1.3162e+07   1.3376e+07   7.8321e+07
  1.1167e+02   1.1283e+02   4.7239e+00  -1.7144e-02   9.9017e-05   2.0324e+07   2.0678e+07   1.2084e+08
  1.4059e+02   1.4198e+02   4.9537e+00  -1.8612e-02   8.0272e-05   3.0878e+07   3.1464e+07   1.8370e+08
  1.7699e+02   1.7870e+02   5.1837e+00  -1.5829e-02   6.5920e-05   4.5917e+07   4.6655e+07   2.7273e+08
  2.2281e+02   2.2439e+02   5.4114e+00  -5.8339e-03   5.6339e-05   6.3501e+07   6.3873e+07   3.7621e+08
