## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8294e+00   1.0382e+00  -4.4624e-04   2.1075e-03   2.1866e-03   6.7319e+03   3.7803e+04
  3.5313e+00   3.5661e+00   1.2696e+00  -6.8961e-04  -2.6400e-03   1.7656e-03   1.0325e+04   5.7076e+04
  4.4457e+00   4.4912e+00   1.5002e+00  -1.0952e-03  -2.1938e-03   1.4297e-03   1.5747e+04   8.7362e+04
  5.5968e+00   5.6515e+00   1.7300e+00   3.9209e-04  -2.8111e-04   1.1598e-03   2.3929e+04   1.3342e+05
  7.0460e+00   7.1154e+00   1.9604e+00  -2.4948e-04  -1.9645e-04   9.3232e-04   3.7030e+04   2.0650e+05
  8.8703e+00   8.9584e+00   2.1907e+00  -7.9368e-04  -8.2725e-04   7.4631e-04   5.7788e+04   3.2175e+05
  1.1167e+01   1.1285e+01   2.4215e+00  -5.6580e-04   5.1050e-04   6.0346e-04   8.8384e+04   4.9684e+05
  1.4059e+01   1.4206e+01   2.6518e+00  -6.7817e-05  -1.1785e-04   4.8277e-04   1.3810e+05   7.6971e+05
  1.7699e+01   1.7869e+01   2.8811e+00   1.5765e-04  -9.5295e-05   3.9083e-04   2.1072e+05   1.1903e+06
  2.2281e+01   2.2505e+01   3.1118e+00   3.6179e-04  -1.6512e-04   3.1742e-04   3.1945e+05   1.8249e+06
  2.8050e+01   2.8341e+01   3.3424e+00   3.6500e-04   1.3765e-04   2.5675e-04   4.8826e+05   2.7938e+06
  3.5313e+01   3.5670e+01   3.5723e+00  -1.7746e-04   4.3641e-04   2.0799e-04   7.4400e+05   4.2224e+06
  4.4457e+01   4.4906e+01   3.8026e+00  -3.6310e-04  -1.3599e-04   1.6941e-04   1.1215e+06   6.3521e+06
  5.5968e+01   5.6455e+01   4.0314e+00  -3.6776e-04  -6.3476e-05   1.4005e-04   1.6409e+06   9.1698e+06
  7.0460e+01   7.1114e+01   4.2623e+00  -2.8050e-04   5.2536e-04   1.1576e-04   2.4019e+06   1.3094e+07
  8.8703e+01   8.9496e+01   4.4922e+00  -9.9491e-05   1.2744e-04   9.7091e-05   3.4145e+06   1.8779e+07
  1.1167e+02   1.1293e+02   4.7248e+00  -1.6281e-04   3.9395e-04   7.9258e-05   5.1238e+06   2.8399e+07
  1.4059e+02   1.4226e+02   4.9557e+00  -8.3957e-04   4.0286e-04   6.1758e-05   8.4391e+06   4.6960e+07
  1.7699e+02   1.7895e+02   5.1851e+00  -8.5137e-04   2.4407e-04   4.7810e-05   1.4081e+07   7.8837e+07
  2.2281e+02   2.2351e+02   5.4074e+00  -1.0196e-03   2.1100e-05   4.2086e-05   1.8172e+07   1.0037e+08
