## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8280e+00   1.0377e+00   8.4714e-04   1.2635e-03   2.0415e-03   7.7405e+03   4.7736e+04
  3.5313e+00   3.5627e+00   1.2686e+00  -1.3452e-03  -1.8166e-03   1.7015e-03   1.1143e+04   6.8954e+04
  4.4457e+00   4.4876e+00   1.4994e+00   7.6833e-04  -2.1972e-03   1.3971e-03   1.6528e+04   1.0101e+05
  5.5968e+00   5.6511e+00   1.7300e+00  -3.8947e-04  -9.8700e-04   1.1465e-03   2.4543e+04   1.4700e+05
  7.0460e+00   7.1039e+00   1.9587e+00   1.1671e-03   2.8564e-04   9.6392e-04   3.4721e+04   2.0986e+05
  8.8703e+00   8.9759e+00   2.1926e+00   3.1742e-04  -2.4490e-04   7.8652e-04   5.2151e+04   3.1641e+05
  1.1167e+01   1.1282e+01   2.4213e+00  -3.9371e-04   4.4428e-04   6.0800e-04   8.7270e+04   5.2968e+05
  1.4059e+01   1.4188e+01   2.6504e+00  -7.7681e-04  -6.5261e-04   4.9890e-04   1.2961e+05   7.8458e+05
  1.7699e+01   1.7893e+01   2.8824e+00  -3.2447e-04  -3.2985e-05   4.0923e-04   1.9264e+05   1.1595e+06
  2.2281e+01   2.2492e+01   3.1112e+00  -5.2166e-04  -1.3172e-04   3.2117e-04   3.1276e+05   1.8771e+06
  2.8050e+01   2.8379e+01   3.3437e+00  -4.0472e-04  -2.3987e-05   2.6107e-04   4.7334e+05   2.9023e+06
  3.5313e+01   3.5687e+01   3.5728e+00   1.3888e-04  -4.5439e-04   2.0510e-04   7.6694e+05   4.6738e+06
  4.4457e+01   4.4932e+01   3.8031e+00   3.4411e-04   2.8418e-04   1.6462e-04   1.1904e+06   7.3146e+06
  5.5968e+01   5.6568e+01   4.0334e+00  -1.5467e-04   1.4700e-04   1.3122e-04   1.8736e+06   1.1333e+07
  7.0460e+01   7.1180e+01   4.2632e+00  -3.5828e-04   3.1086e-04   1.0619e-04   2.8612e+06   1.7483e+07
  8.8703e+01   8.9573e+01   4.4931e+00  -3.2756e-04   2.8054e-04   8.6649e-05   4.2969e+06   2.6472e+07
  1.1167e+02   1.1296e+02   4.7250e+00  -6.3382e-04   5.8478e-04   6.8381e-05   6.8993e+06   4.2226e+07
  1.4059e+02   1.4217e+02   4.9550e+00  -4.6239e-04   5.8558e-04   5.3983e-05   1.1071e+07   6.6856e+07
  1.7699e+02   1.7870e+02   5.1837e+00  -1.2542e-04   4.5916e-04   4.3394e-05   1.7133e+07   1.0261e+08
  2.2281e+02   2.2437e+02   5.4112e+00   6.4737e-05   2.9656e-04   3.7144e-05   2.3382e+07   1.4387e+08
