## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8330e+00   1.0394e+00   2.4701e-03   8.4802e-04   2.4516e-03   5.3593e+03   3.7112e+04
  3.5313e+00   3.5628e+00   1.2686e+00   7.1982e-04   9.7770e-04   2.0697e-03   7.5198e+03   5.1865e+04
  4.4457e+00   4.4821e+00   1.4982e+00   1.8742e-03  -6.1808e-04   1.7327e-03   1.0730e+04   7.4477e+04
  5.5968e+00   5.6472e+00   1.7293e+00   8.8246e-05   2.2565e-05   1.4415e-03   1.5501e+04   1.0711e+05
  7.0460e+00   7.1042e+00   1.9588e+00  -6.4659e-04  -7.7061e-04   1.2173e-03   2.1739e+04   1.4858e+05
  8.8703e+00   8.9674e+00   2.1917e+00   4.0319e-04  -3.4538e-04   1.0046e-03   3.1917e+04   2.1610e+05
  1.1167e+01   1.1267e+01   2.4200e+00   3.9821e-04   5.4129e-04   8.0183e-04   5.0102e+04   3.3505e+05
  1.4059e+01   1.4176e+01   2.6496e+00   4.6945e-04  -1.5472e-05   6.7436e-04   7.0832e+04   4.7504e+05
  1.7699e+01   1.7905e+01   2.8831e+00  -1.2447e-03   4.8344e-05   5.5262e-04   1.0548e+05   7.1244e+05
  2.2281e+01   2.2520e+01   3.1124e+00   3.6047e-04   1.6204e-04   4.2125e-04   1.8152e+05   1.2125e+06
  2.8050e+01   2.8401e+01   3.3445e+00   3.3580e-04   3.6187e-04   3.3576e-04   2.8573e+05   1.8923e+06
  3.5313e+01   3.5664e+01   3.5721e+00   1.3096e-04   1.8079e-04   2.6794e-04   4.4869e+05   2.9785e+06
  4.4457e+01   4.4941e+01   3.8033e+00  -2.1213e-04   1.5904e-04   2.1294e-04   7.1040e+05   4.8129e+06
  5.5968e+01   5.6559e+01   4.0333e+00  -4.4769e-04   2.0358e-04   1.6797e-04   1.1417e+06   7.6842e+06
  7.0460e+01   7.1194e+01   4.2634e+00  -2.7321e-04  -1.6423e-05   1.3608e-04   1.7395e+06   1.1763e+07
  8.8703e+01   8.9684e+01   4.4943e+00  -2.1017e-04   6.0128e-05   1.0851e-04   2.7359e+06   1.8502e+07
  1.1167e+02   1.1307e+02   4.7259e+00   1.1096e-04   1.5734e-04   8.7164e-05   4.2398e+06   2.8758e+07
  1.4059e+02   1.4206e+02   4.9542e+00  -1.2260e-04   1.0362e-04   6.9315e-05   6.7044e+06   4.5502e+07
  1.7699e+02   1.7903e+02   5.1855e+00  -2.0237e-04   2.6613e-04   5.5086e-05   1.0615e+07   7.1415e+07
  2.2281e+02   2.2485e+02   5.4134e+00  -3.7805e-04   2.5969e-04   4.4411e-05   1.6332e+07   1.0930e+08
