## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8303e+00   1.0385e+00  -1.4130e-04  -5.5613e-04   6.1127e-04   8.7572e+04   8.7572e+04
  3.5313e+00   3.5676e+00   1.2700e+00   2.7048e-04   1.4306e-04   4.9713e-04   1.3240e+05   1.3240e+05
  4.4457e+00   4.4900e+00   1.5000e+00   2.3904e-04   6.9918e-04   4.0306e-04   2.0142e+05   2.0142e+05
  5.5968e+00   5.6509e+00   1.7299e+00   7.6709e-04  -1.9635e-04   3.2791e-04   3.0432e+05   3.0432e+05
  7.0460e+00   7.1156e+00   1.9604e+00  -7.4928e-05   9.2076e-05   2.6701e-04   4.5896e+05   4.5896e+05
  8.8703e+00   8.9700e+00   2.1920e+00  -1.3190e-04   7.1532e-05   2.1416e-04   7.1342e+05   7.1342e+05
  1.1167e+01   1.1276e+01   2.4208e+00   1.9387e-04   1.1921e-04   1.6983e-04   1.1344e+06   1.1344e+06
  1.4059e+01   1.4192e+01   2.6507e+00   1.4925e-04   2.9457e-06   1.3897e-04   1.6943e+06   1.6943e+06
  1.7699e+01   1.7882e+01   2.8818e+00   1.6452e-04  -1.7027e-05   1.1382e-04   2.5260e+06   2.5260e+06
  2.2281e+01   2.2489e+01   3.1110e+00   4.9813e-04  -2.5488e-04   9.2348e-05   3.8369e+06   3.8369e+06
  2.8050e+01   2.8338e+01   3.3422e+00   3.1180e-04  -8.6815e-05   7.6160e-05   5.6413e+06   5.6413e+06
  3.5313e+01   3.5650e+01   3.5717e+00   6.4480e-04  -7.8183e-05   6.2269e-05   8.4391e+06   8.4391e+06
  4.4457e+01   4.4897e+01   3.8024e+00   3.5646e-04  -3.6110e-04   5.0823e-05   1.2668e+07   1.2668e+07
  5.5968e+01   5.6502e+01   4.0323e+00   1.8895e-04  -5.2608e-04   4.1776e-05   1.8749e+07   1.8749e+07
  7.0460e+01   7.1087e+01   4.2619e+00   1.3533e-04  -6.3024e-04   3.4994e-05   2.6720e+07   2.6720e+07
  8.8703e+01   8.9408e+01   4.4912e+00   1.9960e-04  -2.7220e-04   2.9540e-05   3.7497e+07   3.7497e+07
  1.1167e+02   1.1265e+02   4.7223e+00  -3.5775e-05  -4.5023e-04   2.5238e-05   5.1372e+07   5.1372e+07
  1.4059e+02   1.4204e+02   4.9541e+00  -4.5143e-04  -1.2886e-04   2.0520e-05   7.7712e+07   7.7712e+07
  1.7699e+02   1.7929e+02   5.1870e+00  -1.7361e-04  -1.0594e-04   1.6315e-05   1.2293e+08   1.2293e+08
  2.2281e+02   2.2555e+02   5.4165e+00  -1.2102e-04  -1.4669e-04   1.2217e-05   2.1923e+08   2.1923e+08
