## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8330e+00   1.0394e+00   3.4323e-04  -4.1148e-04   5.6223e-04   1.0404e+05   1.0404e+05
  3.5313e+00   3.5671e+00   1.2699e+00  -7.5205e-04   1.7038e-04   4.5607e-04   1.5810e+05   1.5810e+05
  4.4457e+00   4.4910e+00   1.5002e+00  -4.8449e-04  -8.6535e-04   3.6692e-04   2.4427e+05   2.4427e+05
  5.5968e+00   5.6542e+00   1.7305e+00  -2.5381e-05   4.2318e-04   2.9531e-04   3.7709e+05   3.7709e+05
  7.0460e+00   7.1179e+00   1.9607e+00  -2.9671e-04  -4.9081e-04   2.3749e-04   5.8306e+05   5.8306e+05
  8.8703e+00   8.9701e+00   2.1920e+00  -2.1134e-04   9.1233e-06   1.8868e-04   9.2377e+05   9.2377e+05
  1.1167e+01   1.1283e+01   2.4214e+00  -7.9865e-05  -4.9210e-04   1.4915e-04   1.4782e+06   1.4782e+06
  1.4059e+01   1.4200e+01   2.6513e+00  -2.5309e-04   1.1232e-04   1.2080e-04   2.2534e+06   2.2534e+06
  1.7699e+01   1.7895e+01   2.8825e+00  -2.5207e-04   7.7364e-05   9.7046e-05   3.4918e+06   3.4918e+06
  2.2281e+01   2.2501e+01   3.1116e+00  -2.5536e-04   3.6534e-05   7.7301e-05   5.5034e+06   5.5034e+06
  2.8050e+01   2.8353e+01   3.3427e+00  -3.0761e-04  -5.5270e-05   6.2674e-05   8.3721e+06   8.3721e+06
  3.5313e+01   3.5668e+01   3.5723e+00  -1.8864e-04  -6.3257e-05   5.0660e-05   1.2814e+07   1.2814e+07
  4.4457e+01   4.4903e+01   3.8025e+00  -4.7819e-04   1.2235e-05   4.0946e-05   1.9615e+07   1.9615e+07
  5.5968e+01   5.6538e+01   4.0329e+00  -5.4288e-04   1.5649e-04   3.3105e-05   3.0007e+07   3.0007e+07
  7.0460e+01   7.1146e+01   4.2627e+00  -6.0924e-04   1.9089e-04   2.6852e-05   4.5610e+07   4.5610e+07
  8.8703e+01   8.9446e+01   4.4916e+00  -4.4466e-04   3.1390e-04   2.2417e-05   6.5443e+07   6.5443e+07
  1.1167e+02   1.1261e+02   4.7219e+00  -3.8149e-04   3.1444e-04   1.9079e-05   9.0342e+07   9.0342e+07
  1.4059e+02   1.4192e+02   4.9533e+00  -3.8316e-04   3.6078e-04   1.5997e-05   1.2851e+08   1.2851e+08
  1.7699e+02   1.7886e+02   5.1845e+00  -6.4227e-04   1.2055e-04   1.3091e-05   1.9188e+08   1.9188e+08
  2.2281e+02   2.2455e+02   5.4120e+00  -6.0463e-04   1.9471e-05   1.0864e-05   2.7863e+08   2.7863e+08
