## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8324e+00   1.0392e+00   2.2562e-04  -5.4646e-04   3.0615e-04   3.5431e+05   3.5431e+05
  3.5313e+00   3.5677e+00   1.2701e+00   1.4717e-04   8.9324e-05   2.4603e-04   5.4863e+05   5.4863e+05
  4.4457e+00   4.4914e+00   1.5003e+00   1.4514e-04   2.5983e-04   1.9713e-04   8.5461e+05   8.5461e+05
  5.5968e+00   5.6573e+00   1.7311e+00  -1.9608e-04   3.9601e-05   1.5736e-04   1.3412e+06   1.3412e+06
  7.0460e+00   7.1188e+00   1.9608e+00  -4.7968e-05   1.5021e-04   1.2610e-04   2.0884e+06   2.0884e+06
  8.8703e+00   8.9679e+00   2.1917e+00  -4.4157e-05  -6.8828e-05   1.0063e-04   3.2794e+06   3.2794e+06
  1.1167e+01   1.1283e+01   2.4214e+00  -2.2014e-05  -1.5767e-04   7.9963e-05   5.1937e+06   5.1937e+06
  1.4059e+01   1.4205e+01   2.6516e+00   9.0471e-05   4.0099e-06   6.4128e-05   8.0754e+06   8.0754e+06
  1.7699e+01   1.7887e+01   2.8821e+00  -1.7027e-05  -3.6892e-05   5.1477e-05   1.2532e+07   1.2532e+07
  2.2281e+01   2.2509e+01   3.1120e+00  -3.1197e-05  -6.3714e-05   4.1202e-05   1.9562e+07   1.9562e+07
  2.8050e+01   2.8345e+01   3.3425e+00  -4.4790e-06  -1.4467e-05   3.3265e-05   3.0012e+07   3.0012e+07
  3.5313e+01   3.5675e+01   3.5725e+00  -7.1254e-06   3.5231e-05   2.6855e-05   4.6046e+07   4.6046e+07
  4.4457e+01   4.4902e+01   3.8025e+00  -7.3972e-05   1.1895e-04   2.1759e-05   7.0141e+07   7.0141e+07
  5.5968e+01   5.6517e+01   4.0325e+00  -6.9207e-05   8.0705e-05   1.7716e-05   1.0581e+08   1.0581e+08
  7.0460e+01   7.1127e+01   4.2625e+00  -2.0043e-04  -5.5396e-05   1.4565e-05   1.5655e+08   1.5655e+08
  8.8703e+01   8.9483e+01   4.4920e+00  -1.7984e-04  -9.9497e-05   1.2121e-05   2.2604e+08   2.2604e+08
  1.1167e+02   1.1261e+02   4.7219e+00  -2.1055e-04  -9.2706e-05   1.0254e-05   3.1582e+08   3.1582e+08
  1.4059e+02   1.4171e+02   4.9518e+00  -3.3798e-04   4.0342e-05   8.7339e-06   4.3536e+08   4.3536e+08
  1.7699e+02   1.7843e+02   5.1822e+00  -3.8374e-04   3.4852e-04   7.4951e-06   5.9116e+08   5.9116e+08
  2.2281e+02   2.2447e+02   5.4117e+00  -1.6924e-04   5.2161e-04   6.4880e-06   7.8894e+08   7.8894e+08
