## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8329e+00   1.0394e+00  -1.0950e-03   4.0689e-04   5.1195e-04   1.2784e+05   1.2784e+05
  3.5313e+00   3.5689e+00   1.2704e+00  -3.0734e-04   1.3795e-04   4.0873e-04   2.0056e+05   2.0056e+05
  4.4457e+00   4.4920e+00   1.5004e+00  -8.9280e-05  -2.8393e-04   3.2702e-04   3.1331e+05   3.1331e+05
  5.5968e+00   5.6558e+00   1.7308e+00   3.6689e-05  -2.4979e-04   2.6185e-04   4.8865e+05   4.8865e+05
  7.0460e+00   7.1218e+00   1.9613e+00  -6.7278e-06  -1.1519e-04   2.0999e-04   7.5982e+05   7.5982e+05
  8.8703e+00   8.9672e+00   2.1917e+00  -2.5428e-04  -1.3221e-04   1.6727e-04   1.1976e+06   1.1976e+06
  1.1167e+01   1.1285e+01   2.4216e+00  -4.8180e-04  -6.8280e-05   1.3306e-04   1.8924e+06   1.8924e+06
  1.4059e+01   1.4207e+01   2.6518e+00  -1.0935e-04  -1.2428e-04   1.0627e-04   2.9666e+06   2.9666e+06
  1.7699e+01   1.7888e+01   2.8822e+00  -2.6389e-04  -7.0130e-05   8.4697e-05   4.6707e+06   4.6707e+06
  2.2281e+01   2.2515e+01   3.1123e+00  -1.2997e-04   1.1257e-04   6.7680e-05   7.3148e+06   7.3148e+06
  2.8050e+01   2.8347e+01   3.3426e+00  -1.1433e-04   5.8832e-05   5.4272e-05   1.1375e+07   1.1375e+07
  3.5313e+01   3.5683e+01   3.5727e+00  -8.9377e-05   1.9880e-05   4.3586e-05   1.7637e+07   1.7637e+07
  4.4457e+01   4.4918e+01   3.8029e+00   3.6777e-05  -7.5352e-05   3.5012e-05   2.7333e+07   2.7333e+07
  5.5968e+01   5.6543e+01   4.0330e+00  -9.4789e-06  -4.2542e-05   2.8206e-05   4.2115e+07   4.2115e+07
  7.0460e+01   7.1192e+01   4.2634e+00   5.2314e-05   9.2310e-05   2.2687e-05   6.5096e+07   6.5096e+07
  8.8703e+01   8.9570e+01   4.4930e+00  -3.3845e-06   2.2821e-04   1.8441e-05   9.8522e+07   9.8522e+07
  1.1167e+02   1.1276e+02   4.7233e+00  -2.1146e-05   2.0533e-04   1.5077e-05   1.4739e+08   1.4739e+08
  1.4059e+02   1.4192e+02   4.9533e+00   7.5098e-07   2.1490e-04   1.2381e-05   2.1857e+08   2.1857e+08
  1.7699e+02   1.7845e+02   5.1823e+00  -4.7414e-05   2.3950e-04   1.0416e-05   3.0885e+08   3.0885e+08
  2.2281e+02   2.2463e+02   5.4124e+00  -3.6963e-04   3.0645e-04   8.9046e-06   4.2256e+08   4.2256e+08
