## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8348e+00   1.0400e+00   8.4379e-05  -1.8962e-03   2.9370e-03   4.0616e+03   2.3530e+04
  3.5313e+00   3.5711e+00   1.2710e+00   3.4497e-03  -9.7261e-04   2.3277e-03   6.4665e+03   3.6780e+04
  4.4457e+00   4.4920e+00   1.5004e+00   8.0235e-04  -1.3289e-03   1.8636e-03   1.0088e+04   5.7215e+04
  5.5968e+00   5.6561e+00   1.7308e+00   6.6429e-04   1.9504e-03   1.4809e-03   1.5976e+04   8.9466e+04
  7.0460e+00   7.1161e+00   1.9604e+00  -3.4115e-04   4.3325e-04   1.1781e-03   2.5243e+04   1.4114e+05
  8.8703e+00   8.9614e+00   2.1910e+00   7.2953e-04  -4.5815e-04   9.4269e-04   3.9426e+04   2.2269e+05
  1.1167e+01   1.1287e+01   2.4218e+00   7.4999e-04  -9.3678e-05   7.5376e-04   6.1666e+04   3.4848e+05
  1.4059e+01   1.4205e+01   2.6517e+00   1.0991e-03  -3.8512e-04   6.0598e-04   9.5411e+04   5.3934e+05
  1.7699e+01   1.7891e+01   2.8824e+00   3.9549e-04  -6.4812e-04   4.8614e-04   1.4825e+05   8.4048e+05
  2.2281e+01   2.2510e+01   3.1120e+00   3.0811e-04  -1.3362e-04   3.8746e-04   2.3338e+05   1.3061e+06
  2.8050e+01   2.8342e+01   3.3424e+00   2.4206e-04   1.2160e-04   3.0993e-04   3.6475e+05   2.0345e+06
  3.5313e+01   3.5671e+01   3.5724e+00  -9.8382e-05   2.7854e-04   2.4947e-04   5.6297e+05   3.1589e+06
  4.4457e+01   4.4909e+01   3.8027e+00   2.0153e-04   8.6812e-04   2.0145e-04   8.6336e+05   4.8318e+06
  5.5968e+01   5.6518e+01   4.0326e+00   1.7422e-04   7.1130e-04   1.6319e-04   1.3156e+06   7.3427e+06
  7.0460e+01   7.1099e+01   4.2621e+00   6.0437e-04   8.2630e-05   1.3425e-04   1.9440e+06   1.0878e+07
  8.8703e+01   8.9501e+01   4.4923e+00   5.0404e-04   2.9555e-05   1.1169e-04   2.8088e+06   1.5712e+07
  1.1167e+02   1.1267e+02   4.7225e+00   1.2587e-04   4.1226e-04   9.3325e-05   4.0227e+06   2.2536e+07
  1.4059e+02   1.4192e+02   4.9533e+00  -1.0499e-04   9.5304e-05   7.7787e-05   5.7903e+06   3.2424e+07
  1.7699e+02   1.7870e+02   5.1837e+00   7.7740e-06  -4.8069e-04   6.3808e-05   8.6054e+06   4.8397e+07
  2.2281e+02   2.2426e+02   5.4107e+00  -4.1396e-06  -4.2837e-04   5.4407e-05   1.1836e+07   6.6508e+07
