## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8335e+00   1.0396e+00   3.1227e-04   1.2834e-04   1.9956e+06   1.9956e+06
  3.5313e+00   3.5686e+00   1.2703e+00   4.8943e-04   1.0264e-04   3.1202e+06   3.1202e+06
  4.4457e+00   4.4924e+00   1.5005e+00   3.0046e-04   8.1912e-05   4.8991e+06   4.8991e+06
  5.5968e+00   5.6559e+00   1.7308e+00   3.6107e-04   6.5420e-05   7.6805e+06   7.6805e+06
  7.0460e+00   7.1208e+00   1.9611e+00   3.2804e-04   5.2213e-05   1.2057e+07   1.2057e+07
  8.8703e+00   8.9655e+00   2.1914e+00   3.4909e-04   4.1653e-05   1.8946e+07   1.8946e+07
  1.1167e+01   1.1286e+01   2.4216e+00   3.5275e-04   3.3202e-05   2.9818e+07   2.9818e+07
  1.4059e+01   1.4208e+01   2.6518e+00   4.3657e-04   2.6533e-05   4.6693e+07   4.6693e+07
  1.7699e+01   1.7887e+01   2.8821e+00   4.4001e-04   2.1209e-05   7.3073e+07   7.3073e+07
  2.2281e+01   2.2516e+01   3.1122e+00   4.0724e-04   1.6973e-05   1.1410e+08   1.1410e+08
  2.8050e+01   2.8344e+01   3.3424e+00   3.7250e-04   1.3637e-05   1.7675e+08   1.7675e+08
  3.5313e+01   3.5678e+01   3.5725e+00   3.7018e-04   1.0986e-05   2.7235e+08   2.7235e+08
  4.4457e+01   4.4912e+01   3.8027e+00   4.0332e-04   8.8729e-06   4.1752e+08   4.1752e+08
  5.5968e+01   5.6530e+01   4.0327e+00   3.9232e-04   7.1989e-06   6.3429e+08   6.3429e+08
  7.0460e+01   7.1147e+01   4.2627e+00   4.6746e-04   5.8806e-06   9.5053e+08   9.5053e+08
  8.8703e+01   8.9542e+01   4.4927e+00   5.0431e-04   4.8418e-06   1.4022e+09   1.4022e+09
  1.1167e+02   1.1271e+02   4.7228e+00   5.3531e-04   4.0129e-06   2.0412e+09   2.0412e+09
  1.4059e+02   1.4191e+02   4.9532e+00   7.0646e-04   3.3279e-06   2.9681e+09   2.9681e+09
  1.7699e+02   1.7860e+02   5.1831e+00   8.2471e-04   2.7737e-06   4.2727e+09   4.2727e+09
  2.2281e+02   2.2488e+02   5.4135e+00   8.5637e-04   2.3092e-06   6.1646e+09   6.1646e+09
