## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8304e+00   1.0385e+00  -5.9864e-05   1.8186e-03   9.9039e+03   5.2329e+04
  3.5313e+00   3.5660e+00   1.2696e+00   3.1067e-05   1.4875e-03   1.4803e+04   7.8449e+04
  4.4457e+00   4.4909e+00   1.5002e+00  -5.4421e-05   1.2006e-03   2.2722e+04   1.2049e+05
  5.5968e+00   5.6503e+00   1.7298e+00  -1.2128e-03   9.6334e-04   3.5295e+04   1.8628e+05
  7.0460e+00   7.1180e+00   1.9607e+00  -7.8055e-04   7.8298e-04   5.3428e+04   2.8301e+05
  8.8703e+00   8.9666e+00   2.1916e+00  -1.2096e-03   6.3091e-04   8.2287e+04   4.3875e+05
  1.1167e+01   1.1275e+01   2.4207e+00  -1.0109e-03   5.0384e-04   1.2903e+05   6.8870e+05
  1.4059e+01   1.4190e+01   2.6506e+00  -1.0165e-03   4.1271e-04   1.9230e+05   1.0295e+06
  1.7699e+01   1.7886e+01   2.8820e+00  -8.5053e-04   3.3633e-04   2.8956e+05   1.5343e+06
  2.2281e+01   2.2478e+01   3.1106e+00  -7.5605e-04   2.7464e-04   4.3424e+05   2.3113e+06
  2.8050e+01   2.8329e+01   3.3419e+00  -7.5048e-04   2.2679e-04   6.3683e+05   3.3842e+06
  3.5313e+01   3.5661e+01   3.5721e+00  -7.8271e-04   1.8740e-04   9.3271e+05   4.9547e+06
  4.4457e+01   4.4897e+01   3.8024e+00  -4.0787e-04   1.5385e-04   1.3839e+06   7.2664e+06
  5.5968e+01   5.6457e+01   4.0315e+00  -4.1135e-04   1.2669e-04   2.0408e+06   1.0625e+07
  7.0460e+01   7.1064e+01   4.2616e+00  -7.6954e-05   1.0690e-04   2.8662e+06   1.4730e+07
  8.8703e+01   8.9535e+01   4.4926e+00  -1.3345e-04   8.9054e-05   4.1301e+06   2.0561e+07
  1.1167e+02   1.1301e+02   4.7255e+00  -2.1701e-04   7.0943e-05   6.5080e+06   3.2161e+07
  1.4059e+02   1.4225e+02   4.9556e+00  -1.5295e-04   5.4102e-05   1.1190e+07   5.6576e+07
  1.7699e+02   1.7834e+02   5.1816e+00   1.6140e-04   4.3981e-05   1.6934e+07   8.7893e+07
  2.2281e+02   2.2423e+02   5.4105e+00   2.2284e-04   3.9602e-05   2.0886e+07   1.1140e+08
