## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8312e+00   1.0388e+00   9.5060e-05  -5.6005e-04   8.5725e-04   4.4938e+04   2.7486e+05
  3.5313e+00   3.5687e+00   1.2703e+00   5.9120e-04   7.2485e-04   6.8919e-04   6.9527e+04   4.2395e+05
  4.4457e+00   4.4920e+00   1.5004e+00   1.0737e-03  -7.3883e-06   5.5434e-04   1.0747e+05   6.5479e+05
  5.5968e+00   5.6524e+00   1.7302e+00   5.0942e-04   3.7957e-04   4.4538e-04   1.6648e+05   1.0115e+06
  7.0460e+00   7.1203e+00   1.9611e+00   3.0123e-04   2.7154e-04   3.5742e-04   2.5850e+05   1.5722e+06
  8.8703e+00   8.9640e+00   2.1913e+00   1.0029e-04  -9.6444e-06   2.8756e-04   3.9936e+05   2.4378e+06
  1.1167e+01   1.1283e+01   2.4214e+00   4.0161e-04   2.4023e-04   2.2924e-04   6.2844e+05   3.8164e+06
  1.4059e+01   1.4203e+01   2.6515e+00   1.5475e-04   1.8851e-04   1.8390e-04   9.7652e+05   5.9196e+06
  1.7699e+01   1.7886e+01   2.8821e+00  -1.7661e-05   2.9019e-04   1.4719e-04   1.5243e+06   9.2473e+06
  2.2281e+01   2.2514e+01   3.1122e+00   2.1318e-04  -1.5145e-05   1.1746e-04   2.3936e+06   1.4537e+07
  2.8050e+01   2.8357e+01   3.3429e+00   6.2398e-05   8.3676e-05   9.3781e-05   3.7549e+06   2.2822e+07
  3.5313e+01   3.5681e+01   3.5726e+00   1.4132e-04   1.4034e-04   7.5130e-05   5.8506e+06   3.5644e+07
  4.4457e+01   4.4935e+01   3.8032e+00   1.0028e-04   1.8121e-04   5.9954e-05   9.1874e+06   5.6017e+07
  5.5968e+01   5.6589e+01   4.0338e+00   1.5880e-04   2.7151e-04   4.7567e-05   1.4596e+07   8.8912e+07
  7.0460e+01   7.1252e+01   4.2642e+00   8.4310e-05   4.3155e-05   3.7623e-05   2.3330e+07   1.4154e+08
  8.8703e+01   8.9708e+01   4.4946e+00   9.0754e-05   4.8236e-05   2.9633e-05   3.7607e+07   2.2803e+08
  1.1167e+02   1.1290e+02   4.7245e+00   3.4807e-05  -5.1701e-05   2.3308e-05   6.0786e+07   3.6695e+08
  1.4059e+02   1.4211e+02   4.9546e+00   2.2312e-04  -8.8714e-05   1.8595e-05   9.5504e+07   5.8035e+08
  1.7699e+02   1.7890e+02   5.1849e+00   1.3805e-04  -9.7650e-05   1.4737e-05   1.5207e+08   9.3108e+08
  2.2281e+02   2.2472e+02   5.4129e+00  -1.2584e-05  -1.7674e-04   1.2121e-05   2.2476e+08   1.3861e+09
