## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8318e+00   1.0390e+00   4.6105e-03  -4.0107e-03   2.3238e-03   5.9346e+03   3.8394e+04
  3.5313e+00   3.5671e+00   1.2699e+00  -9.8925e-04  -3.1431e-03   1.8741e-03   9.1245e+03   5.8898e+04
  4.4457e+00   4.4887e+00   1.4997e+00   1.7889e-03  -5.8459e-04   1.5423e-03   1.3472e+04   8.8135e+04
  5.5968e+00   5.6492e+00   1.7296e+00   2.5908e-04  -1.1444e-03   1.2667e-03   1.9973e+04   1.3177e+05
  7.0460e+00   7.1181e+00   1.9607e+00   5.4962e-04  -2.5705e-04   1.0402e-03   2.9618e+04   1.9661e+05
  8.8703e+00   8.9615e+00   2.1910e+00   9.9169e-04   1.5470e-03   8.4169e-04   4.5236e+04   2.9882e+05
  1.1167e+01   1.1283e+01   2.4214e+00   9.7889e-05  -1.0849e-03   6.7638e-04   7.0050e+04   4.6657e+05
  1.4059e+01   1.4197e+01   2.6511e+00  -3.1827e-05   3.9221e-04   5.4622e-04   1.0741e+05   7.1072e+05
  1.7699e+01   1.7871e+01   2.8812e+00   3.4749e-04  -2.4520e-04   4.4559e-04   1.6140e+05   1.0822e+06
  2.2281e+01   2.2498e+01   3.1115e+00   3.1014e-04   1.5036e-04   3.6457e-04   2.4111e+05   1.6329e+06
  2.8050e+01   2.8320e+01   3.3416e+00   2.1196e-04   1.7678e-04   2.9918e-04   3.5802e+05   2.4275e+06
  3.5313e+01   3.5636e+01   3.5714e+00  -3.3279e-04   6.0771e-05   2.4621e-04   5.2865e+05   3.5580e+06
  4.4457e+01   4.4840e+01   3.8011e+00   2.1955e-04   1.5278e-04   2.0825e-04   7.3896e+05   5.0403e+06
  5.5968e+01   5.6436e+01   4.0311e+00   1.9890e-05   2.8326e-04   1.7635e-04   1.0305e+06   7.0944e+06
  7.0460e+01   7.1002e+01   4.2607e+00   1.9165e-04   4.1719e-05   1.5042e-04   1.4163e+06   9.6789e+06
  8.8703e+01   8.9500e+01   4.4922e+00   5.9181e-04  -2.0970e-04   1.2672e-04   1.9958e+06   1.3483e+07
  1.1167e+02   1.1281e+02   4.7237e+00   7.8497e-04  -2.1281e-04   1.0393e-04   2.9667e+06   1.9498e+07
  1.4059e+02   1.4158e+02   4.9508e+00   5.2957e-04  -3.0130e-04   8.7425e-05   4.1929e+06   2.6612e+07
  1.7699e+02   1.7817e+02   5.1806e+00  -2.2544e-05   1.3271e-04   8.1016e-05   4.8825e+06   3.1633e+07
  2.2281e+02   2.2440e+02   5.4114e+00  -5.3424e-05   2.3807e-04   6.7773e-05   6.9770e+06   4.3659e+07
