## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8313e+00   1.0388e+00   8.0417e-04  -1.1306e-04   1.0781e-03   2.7939e+04   1.5149e+05
  3.5313e+00   3.5657e+00   1.2695e+00  -4.2283e-04   3.4727e-04   8.7564e-04   4.2352e+04   2.2954e+05
  4.4457e+00   4.4890e+00   1.4998e+00   1.1976e-04   6.8369e-05   7.1279e-04   6.3914e+04   3.4940e+05
  5.5968e+00   5.6498e+00   1.7297e+00   6.8910e-05   7.1687e-04   5.7805e-04   9.7183e+04   5.3201e+05
  7.0460e+00   7.1155e+00   1.9604e+00  -1.8769e-04  -3.4768e-04   4.6827e-04   1.4809e+05   8.1270e+05
  8.8703e+00   8.9619e+00   2.1911e+00   1.3767e-04  -2.3222e-04   3.7776e-04   2.2756e+05   1.2548e+06
  1.1167e+01   1.1282e+01   2.4213e+00  -3.0507e-04  -4.2500e-04   3.0304e-04   3.5362e+05   1.9604e+06
  1.4059e+01   1.4199e+01   2.6513e+00   4.6343e-05   1.0129e-04   2.4535e-04   5.3946e+05   2.9813e+06
  1.7699e+01   1.7888e+01   2.8822e+00   3.2545e-04   5.2588e-05   1.9768e-04   8.3097e+05   4.6012e+06
  2.2281e+01   2.2505e+01   3.1118e+00  -1.0797e-04   1.8897e-04   1.5749e-04   1.3093e+06   7.1580e+06
  2.8050e+01   2.8326e+01   3.3418e+00  -3.9247e-05   1.9548e-04   1.2874e-04   1.9592e+06   1.0704e+07
  3.5313e+01   3.5671e+01   3.5724e+00  -1.2105e-04  -1.9910e-06   1.0484e-04   2.9545e+06   1.6077e+07
  4.4457e+01   4.4879e+01   3.8020e+00   6.6295e-05  -1.4981e-05   8.5257e-05   4.4675e+06   2.4201e+07
  5.5968e+01   5.6499e+01   4.0322e+00   3.2087e-05   3.2550e-05   7.0147e-05   6.5993e+06   3.5840e+07
  7.0460e+01   7.1095e+01   4.2620e+00   8.4563e-05  -1.5583e-04   5.8506e-05   9.4868e+06   5.1396e+07
  8.8703e+01   8.9460e+01   4.4918e+00   1.6505e-06  -1.1894e-04   4.9110e-05   1.3464e+07   7.2909e+07
  1.1167e+02   1.1254e+02   4.7213e+00   1.8763e-04  -6.5827e-05   4.2023e-05   1.8388e+07   1.0002e+08
  1.4059e+02   1.4178e+02   4.9523e+00   7.4025e-05  -2.4365e-05   3.6122e-05   2.4888e+07   1.3674e+08
  1.7699e+02   1.7889e+02   5.1848e+00   8.5271e-05  -4.4869e-05   2.9896e-05   3.6332e+07   1.9910e+08
  2.2281e+02   2.2579e+02   5.4176e+00   1.5449e-04  -1.6101e-04   2.3046e-05   6.1141e+07   3.3298e+08
