## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8320e+00   1.0391e+00   1.1427e-04   5.1441e-04   1.0371e-03   3.0271e+04   1.6124e+05
  3.5313e+00   3.5660e+00   1.2696e+00   6.7935e-04   5.4774e-04   8.4168e-04   4.5958e+04   2.4441e+05
  4.4457e+00   4.4904e+00   1.5001e+00   6.8453e-04  -1.9549e-04   6.7725e-04   7.0982e+04   3.7444e+05
  5.5968e+00   5.6496e+00   1.7297e+00  -3.4956e-05  -1.3370e-04   5.5087e-04   1.0729e+05   5.7116e+05
  7.0460e+00   7.1178e+00   1.9607e+00   2.8100e-04   2.1096e-04   4.4630e-04   1.6345e+05   8.7093e+05
  8.8703e+00   8.9596e+00   2.1908e+00   7.3799e-05   5.7532e-06   3.6125e-04   2.4948e+05   1.3382e+06
  1.1167e+01   1.1283e+01   2.4213e+00   4.3385e-05   6.0065e-04   2.9049e-04   3.8583e+05   2.0851e+06
  1.4059e+01   1.4202e+01   2.6514e+00   6.9525e-04   4.7197e-04   2.3537e-04   5.8770e+05   3.1907e+06
  1.7699e+01   1.7877e+01   2.8816e+00   1.9523e-04  -7.7148e-06   1.9157e-04   8.8718e+05   4.8759e+06
  2.2281e+01   2.2508e+01   3.1119e+00   2.0022e-04   1.3906e-04   1.5396e-04   1.3736e+06   7.5488e+06
  2.8050e+01   2.8333e+01   3.3420e+00   1.1616e-04   1.6983e-04   1.2457e-04   2.0980e+06   1.1508e+07
  3.5313e+01   3.5644e+01   3.5716e+00   1.1550e-04  -1.3604e-04   1.0205e-04   3.1262e+06   1.7184e+07
  4.4457e+01   4.4877e+01   3.8019e+00   8.1962e-06   1.5323e-04   8.3515e-05   4.6679e+06   2.5765e+07
  5.5968e+01   5.6496e+01   4.0322e+00   1.6816e-04   1.5023e-04   6.8801e-05   6.8780e+06   3.7890e+07
  7.0460e+01   7.1088e+01   4.2619e+00   2.9658e-04  -1.4433e-04   5.7012e-05   1.0017e+07   5.4413e+07
  8.8703e+01   8.9490e+01   4.4921e+00   2.3700e-04  -9.8623e-05   4.7426e-05   1.4475e+07   7.7305e+07
  1.1167e+02   1.1280e+02   4.7236e+00   9.4429e-05   8.9554e-05   3.9299e-05   2.1081e+07   1.1257e+08
  1.4059e+02   1.4200e+02   4.9538e+00   7.6267e-05  -5.1015e-05   3.1697e-05   3.2406e+07   1.7426e+08
  1.7699e+02   1.7873e+02   5.1839e+00   2.8807e-04  -3.1848e-04   2.5779e-05   4.8990e+07   2.6399e+08
  2.2281e+02   2.2444e+02   5.4115e+00   1.2502e-04  -3.1105e-04   2.2107e-05   6.6619e+07   3.6221e+08
