## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8320e+00   1.0391e+00  -1.2487e-04  -1.5488e-04   7.5974e-04   5.6523e+04   3.1415e+05
  3.5313e+00   3.5686e+00   1.2703e+00   7.7213e-04   3.5036e-04   6.1063e-04   8.7497e+04   4.8716e+05
  4.4457e+00   4.4902e+00   1.5000e+00  -1.9389e-04  -7.0881e-04   4.8940e-04   1.3622e+05   7.5868e+05
  5.5968e+00   5.6547e+00   1.7306e+00   1.3895e-04   2.2629e-04   3.9370e-04   2.1049e+05   1.1729e+06
  7.0460e+00   7.1191e+00   1.9609e+00   2.1836e-04   2.0138e-05   3.1633e-04   3.2603e+05   1.8142e+06
  8.8703e+00   8.9640e+00   2.1913e+00  -2.3742e-04   8.3901e-05   2.5332e-04   5.0840e+05   2.8243e+06
  1.1167e+01   1.1281e+01   2.4212e+00   4.6362e-06  -2.7198e-04   2.0324e-04   7.8980e+05   4.4080e+06
  1.4059e+01   1.4205e+01   2.6517e+00   1.3572e-05   2.1042e-04   1.6331e-04   1.2232e+06   6.8109e+06
  1.7699e+01   1.7882e+01   2.8819e+00   2.7357e-04   1.4541e-04   1.3146e-04   1.8878e+06   1.0533e+07
  2.2281e+01   2.2513e+01   3.1121e+00   2.1498e-04   1.8451e-04   1.0564e-04   2.9232e+06   1.6346e+07
  2.8050e+01   2.8338e+01   3.3422e+00   7.9811e-05  -3.4579e-05   8.5115e-05   4.5035e+06   2.5265e+07
  3.5313e+01   3.5671e+01   3.5724e+00   9.3662e-05   4.6687e-05   6.8972e-05   6.8582e+06   3.8622e+07
  4.4457e+01   4.4913e+01   3.8027e+00   7.3187e-05  -3.5024e-05   5.5562e-05   1.0568e+07   5.9398e+07
  5.5968e+01   5.6533e+01   4.0328e+00   7.0915e-05   1.1787e-04   4.4915e-05   1.6172e+07   9.0711e+07
  7.0460e+01   7.1108e+01   4.2622e+00   1.7941e-04   9.7419e-05   3.6919e-05   2.3936e+07   1.3409e+08
  8.8703e+01   8.9505e+01   4.4923e+00   1.6365e-04   1.6713e-04   3.0748e-05   3.4507e+07   1.9407e+08
  1.1167e+02   1.1268e+02   4.7226e+00   1.2767e-05   2.0209e-04   2.5606e-05   4.9759e+07   2.7894e+08
  1.4059e+02   1.4179e+02   4.9523e+00   1.6318e-05   2.0426e-04   2.1555e-05   7.0220e+07   3.9248e+08
  1.7699e+02   1.7872e+02   5.1838e+00   2.2309e-04   2.7613e-04   1.8057e-05   1.0006e+08   5.6176e+08
  2.2281e+02   2.2521e+02   5.4150e+00   3.5813e-04   1.9627e-04   1.4539e-05   1.5434e+08   8.7208e+08
