## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8343e+00   1.0399e+00   1.2232e-03  -6.0915e-04   7.7210e-04   5.5786e+04   3.0921e+05
  3.5313e+00   3.5678e+00   1.2701e+00   2.3090e-04  -1.0076e-03   6.2148e-04   8.6102e+04   4.7870e+05
  4.4457e+00   4.4916e+00   1.5003e+00  -7.1624e-05   2.2513e-04   4.9708e-04   1.3459e+05   7.4757e+05
  5.5968e+00   5.6558e+00   1.7308e+00  -2.2875e-04  -2.5715e-04   3.9716e-04   2.1084e+05   1.1707e+06
  7.0460e+00   7.1188e+00   1.9609e+00   5.6864e-04  -4.0672e-05   3.1802e-04   3.2883e+05   1.8337e+06
  8.8703e+00   8.9664e+00   2.1916e+00   1.6893e-04   1.3984e-04   2.5388e-04   5.1597e+05   2.8820e+06
  1.1167e+01   1.1287e+01   2.4218e+00   4.0394e-05   8.4990e-05   2.0148e-04   8.1921e+05   4.5658e+06
  1.4059e+01   1.4209e+01   2.6519e+00   9.5338e-05   2.3850e-05   1.6019e-04   1.2960e+06   7.2255e+06
  1.7699e+01   1.7888e+01   2.8822e+00   1.7241e-04  -1.1434e-05   1.2762e-04   2.0420e+06   1.1372e+07
  2.2281e+01   2.2519e+01   3.1124e+00   2.2043e-04  -1.7449e-04   1.0175e-04   3.2123e+06   1.7939e+07
  2.8050e+01   2.8353e+01   3.3428e+00   1.5277e-04  -1.8868e-04   8.1178e-05   5.0465e+06   2.8196e+07
  3.5313e+01   3.5691e+01   3.5729e+00  -8.5633e-06  -6.8589e-05   6.4816e-05   7.9161e+06   4.4277e+07
  4.4457e+01   4.4935e+01   3.8032e+00  -3.5217e-05  -1.2060e-04   5.1667e-05   1.2458e+07   6.9463e+07
  5.5968e+01   5.6566e+01   4.0334e+00   4.1115e-05  -2.0804e-04   4.1302e-05   1.9495e+07   1.0859e+08
  7.0460e+01   7.1211e+01   4.2637e+00   1.9929e-04  -1.5598e-04   3.2996e-05   3.0546e+07   1.6954e+08
  8.8703e+01   8.9641e+01   4.4938e+00   3.0622e-04  -1.5136e-04   2.6487e-05   4.7404e+07   2.6305e+08
  1.1167e+02   1.1288e+02   4.7243e+00   2.7815e-04  -1.4995e-04   2.1177e-05   7.4153e+07   4.1110e+08
  1.4059e+02   1.4210e+02   4.9545e+00   2.4185e-04  -1.4865e-04   1.6899e-05   1.1645e+08   6.4488e+08
  1.7699e+02   1.7860e+02   5.1832e+00   2.8888e-04  -1.5110e-04   1.3717e-05   1.7675e+08   9.8249e+08
  2.2281e+02   2.2451e+02   5.4119e+00   3.9460e-04  -1.2821e-04   1.1723e-05   2.4200e+08   1.3550e+09
