## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8328e+00   1.0393e+00  -1.0150e-03   1.1588e-03   2.4670e+04   1.8557e+05
  3.5313e+00   3.5661e+00   1.2696e+00  -7.1451e-04   9.3657e-04   3.7765e+04   2.8458e+05
  4.4457e+00   4.4907e+00   1.5001e+00  -8.7413e-04   7.5431e-04   5.8220e+04   4.3502e+05
  5.5968e+00   5.6543e+00   1.7305e+00  -2.0415e-03   6.0930e-04   8.9231e+04   6.6891e+05
  7.0460e+00   7.1181e+00   1.9608e+00  -1.9959e-03   4.9228e-04   1.3669e+05   1.0268e+06
  8.8703e+00   8.9671e+00   2.1917e+00  -1.8853e-03   3.9368e-04   2.1374e+05   1.6067e+06
  1.1167e+01   1.1279e+01   2.4211e+00  -1.7018e-03   3.1218e-04   3.3991e+05   2.5585e+06
  1.4059e+01   1.4202e+01   2.6514e+00  -1.6697e-03   2.5247e-04   5.1969e+05   3.9328e+06
  1.7699e+01   1.7891e+01   2.8823e+00  -1.4494e-03   2.0266e-04   8.0657e+05   6.0982e+06
  2.2281e+01   2.2510e+01   3.1120e+00  -1.2845e-03   1.6153e-04   1.2695e+06   9.5686e+06
  2.8050e+01   2.8348e+01   3.3426e+00  -1.0924e-03   1.3023e-04   1.9533e+06   1.4733e+07
  3.5313e+01   3.5675e+01   3.5725e+00  -8.7508e-04   1.0497e-04   3.0066e+06   2.2732e+07
  4.4457e+01   4.4922e+01   3.8029e+00  -7.4103e-04   8.4335e-05   4.6575e+06   3.5007e+07
  5.5968e+01   5.6561e+01   4.0333e+00  -7.5209e-04   6.7543e-05   7.2611e+06   5.3868e+07
  7.0460e+01   7.1165e+01   4.2630e+00  -7.9054e-04   5.4427e-05   1.1182e+07   8.1634e+07
  8.8703e+01   8.9633e+01   4.4937e+00  -6.8591e-04   4.4030e-05   1.7087e+07   1.2414e+08
  1.1167e+02   1.1287e+02   4.7243e+00  -4.6654e-04   3.4941e-05   2.7134e+07   1.9490e+08
  1.4059e+02   1.4202e+02   4.9540e+00  -2.6167e-04   2.8096e-05   4.1965e+07   3.0170e+08
  1.7699e+02   1.7863e+02   5.1833e+00  -1.2619e-04   2.2900e-05   6.3167e+07   4.5530e+08
  2.2281e+02   2.2452e+02   5.4119e+00  -1.6792e-04   1.9328e-05   8.8676e+07   6.3966e+08
