## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8289e+00   1.0380e+00   6.2621e-04   7.5931e-04   5.7594e+04   5.7594e+04
  3.5313e+00   3.5620e+00   1.2684e+00   1.8908e-03   6.3161e-04   8.3236e+04   8.3236e+04
  4.4457e+00   4.4844e+00   1.4987e+00   1.6879e-03   5.2794e-04   1.1914e+05   1.1914e+05
  5.5968e+00   5.6483e+00   1.7294e+00   2.8962e-03   4.4185e-04   1.7009e+05   1.7009e+05
  7.0460e+00   7.1119e+00   1.9598e+00   2.3135e-03   3.6566e-04   2.4834e+05   2.4834e+05
  8.8703e+00   8.9715e+00   2.1921e+00   2.9186e-03   2.9550e-04   3.8028e+05   3.8028e+05
  1.1167e+01   1.1274e+01   2.4205e+00   1.9474e-03   2.3410e-04   6.0593e+05   6.0593e+05
  1.4059e+01   1.4177e+01   2.6496e+00   1.8572e-03   1.9521e-04   8.7141e+05   8.7141e+05
  1.7699e+01   1.7888e+01   2.8821e+00   7.5960e-04   1.6250e-04   1.2575e+06   1.2575e+06
  2.2281e+01   2.2452e+01   3.1094e+00   8.3709e-04   1.3355e-04   1.8617e+06   1.8617e+06
  2.8050e+01   2.8334e+01   3.3420e+00   1.7065e-04   1.1274e-04   2.6126e+06   2.6126e+06
  3.5313e+01   3.5575e+01   3.5695e+00   7.2011e-04   9.6949e-05   3.5329e+06   3.5329e+06
  4.4457e+01   4.4842e+01   3.8011e+00   5.7043e-04   8.0433e-05   5.1327e+06   5.1327e+06
  5.5968e+01   5.6516e+01   4.0324e+00   7.7972e-05   6.6017e-05   7.6190e+06   7.6190e+06
  7.0460e+01   7.1182e+01   4.2632e+00   1.0264e-04   5.3422e-05   1.1635e+07   1.1635e+07
  8.8703e+01   8.9094e+01   4.4877e+00   1.0852e-03   4.5675e-05   1.5916e+07   1.5916e+07
  1.1167e+02   1.1265e+02   4.7222e+00   7.6329e-04   4.0825e-05   1.9924e+07   1.9924e+07
  1.4059e+02   1.4259e+02   4.9579e+00  -1.3259e-04   3.1457e-05   3.3557e+07   3.3557e+07
  1.7699e+02   1.8017e+02   5.1919e+00  -6.1383e-04   2.1461e-05   7.2096e+07   7.2096e+07
  2.2281e+02   2.2415e+02   5.4102e+00  -3.6728e-04   1.6401e-05   1.2344e+08   1.2344e+08
