## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8331e+00   1.0394e+00  -2.5432e-05  -2.5776e-04   3.6820e-04   2.1939e+05   2.1939e+05
  3.5313e+00   3.5684e+00   1.2702e+00   3.6262e-04  -9.5294e-07   2.9401e-04   3.4408e+05   3.4408e+05
  4.4457e+00   4.4939e+00   1.5008e+00  -4.4564e-05   1.4028e-04   2.3456e-04   5.4058e+05   5.4058e+05
  5.5968e+00   5.6572e+00   1.7310e+00  -3.7446e-04   3.2951e-04   1.8695e-04   8.5099e+05   8.5099e+05
  7.0460e+00   7.1200e+00   1.9610e+00  -4.0516e-04  -1.4645e-04   1.4916e-04   1.3368e+06   1.3368e+06
  8.8703e+00   8.9639e+00   2.1912e+00  -2.5818e-04  -1.6143e-04   1.1905e-04   2.0984e+06   2.0984e+06
  1.1167e+01   1.1286e+01   2.4216e+00  -9.0801e-05   1.0724e-04   9.5191e-05   3.2823e+06   3.2823e+06
  1.4059e+01   1.4206e+01   2.6517e+00  -1.7000e-04   9.9684e-05   7.6101e-05   5.1356e+06   5.1356e+06
  1.7699e+01   1.7884e+01   2.8819e+00  -1.1434e-04   2.6400e-04   6.1012e-05   7.9898e+06   7.9898e+06
  2.2281e+01   2.2513e+01   3.1121e+00  -8.7158e-06   9.6395e-05   4.8986e-05   1.2394e+07   1.2394e+07
  2.8050e+01   2.8337e+01   3.3422e+00  -3.6700e-06  -1.6433e-04   3.9531e-05   1.9032e+07   1.9032e+07
  3.5313e+01   3.5670e+01   3.5723e+00  -9.4721e-05  -2.8208e-04   3.2027e-05   2.8996e+07   2.8996e+07
  4.4457e+01   4.4901e+01   3.8024e+00   1.5314e-04  -5.9603e-04   2.6061e-05   4.3792e+07   4.3792e+07
  5.5968e+01   5.6512e+01   4.0324e+00   2.0922e-04  -7.9087e-04   2.1266e-05   6.5762e+07   6.5762e+07
  7.0460e+01   7.1116e+01   4.2623e+00   4.9032e-04  -1.9980e-04   1.7514e-05   9.6956e+07   9.6956e+07
  8.8703e+01   8.9545e+01   4.4927e+00   4.4998e-04   9.7498e-05   1.4496e-05   1.4154e+08   1.4154e+08
  1.1167e+02   1.1286e+02   4.7241e+00   5.7380e-04  -9.5840e-06   1.1816e-05   2.1303e+08   2.1303e+08
  1.4059e+02   1.4216e+02   4.9550e+00  -1.1154e-04   3.2857e-04   9.3537e-06   3.3993e+08   3.3993e+08
  1.7699e+02   1.7891e+02   5.1849e+00  -9.1380e-04   5.2264e-04   7.4659e-06   5.3359e+08   5.3359e+08
  2.2281e+02   2.2372e+02   5.4084e+00  -1.7904e-03   9.2519e-05   6.3703e-06   7.3290e+08   7.3290e+08
