## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8327e+00   1.0393e+00   1.6509e-04  -2.6216e-04   1.8009e-04   9.8706e+05   9.8706e+05
  3.5313e+00   3.5683e+00   1.2702e+00   4.5433e-05  -3.5409e-04   1.4444e-04   1.5344e+06   1.5344e+06
  4.4457e+00   4.4926e+00   1.5005e+00   4.9914e-05  -1.8276e-04   1.1561e-04   2.3954e+06   2.3954e+06
  5.5968e+00   5.6551e+00   1.7307e+00   2.4572e-05  -1.5082e-04   9.2577e-05   3.7353e+06   3.7353e+06
  7.0460e+00   7.1189e+00   1.9608e+00   1.8705e-04   6.9741e-05   7.4325e-05   5.7952e+06   5.7952e+06
  8.8703e+00   8.9666e+00   2.1916e+00  -5.6451e-06  -1.6160e-04   5.9396e-05   9.0746e+06   9.0746e+06
  1.1167e+01   1.1284e+01   2.4214e+00   1.5033e-05  -3.2041e-05   4.7319e-05   1.4297e+07   1.4297e+07
  1.4059e+01   1.4206e+01   2.6517e+00  -7.8021e-07  -2.5697e-05   3.7959e-05   2.2218e+07   2.2218e+07
  1.7699e+01   1.7883e+01   2.8819e+00   6.2211e-05  -1.1029e-04   3.0565e-05   3.4269e+07   3.4269e+07
  2.2281e+01   2.2511e+01   3.1120e+00   1.5830e-05  -1.1071e-04   2.4566e-05   5.3050e+07   5.3050e+07
  2.8050e+01   2.8336e+01   3.3421e+00  -7.9198e-05  -1.2169e-04   1.9882e-05   8.0985e+07   8.0985e+07
  3.5313e+01   3.5672e+01   3.5724e+00  -1.6634e-04  -9.7447e-05   1.6130e-05   1.2305e+08   1.2305e+08
  4.4457e+01   4.4910e+01   3.8026e+00  -1.1692e-04  -9.0164e-05   1.3069e-05   1.8742e+08   1.8742e+08
  5.5968e+01   5.6541e+01   4.0329e+00   9.5532e-05   3.0631e-05   1.0568e-05   2.8667e+08   2.8667e+08
  7.0460e+01   7.1181e+01   4.2632e+00   6.9397e-05   1.6525e-04   8.5546e-06   4.3746e+08   4.3746e+08
  8.8703e+01   8.9564e+01   4.4929e+00   4.8891e-05   2.3215e-04   6.9655e-06   6.5984e+08   6.5984e+08
  1.1167e+02   1.1269e+02   4.7226e+00  -1.1450e-04   2.8413e-04   5.7586e-06   9.6539e+08   9.6539e+08
  1.4059e+02   1.4150e+02   4.9503e+00  -2.0784e-04   2.4425e-04   4.9628e-06   1.2998e+09   1.2998e+09
  1.7699e+02   1.7819e+02   5.1808e+00  -1.7750e-04   1.5109e-04   4.4441e-06   1.6210e+09   1.6210e+09
  2.2281e+02   2.2409e+02   5.4099e+00  -1.2288e-04   7.1608e-05   3.9900e-06   2.0109e+09   2.0109e+09
