## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8330e+00   1.0394e+00  -2.8223e-05  -7.4321e-05   1.4929e-04   1.4422e+06   1.4422e+06
  3.5313e+00   3.5680e+00   1.2701e+00  -1.3223e-04  -1.0470e-05   1.2000e-04   2.2321e+06   2.2321e+06
  4.4457e+00   4.4920e+00   1.5004e+00  -1.6965e-04   4.9695e-05   9.6206e-05   3.4728e+06   3.4728e+06
  5.5968e+00   5.6558e+00   1.7308e+00   6.2403e-05  -7.0987e-05   7.7093e-05   5.4083e+06   5.4083e+06
  7.0460e+00   7.1206e+00   1.9611e+00   6.5181e-05   6.5530e-07   6.1671e-05   8.4512e+06   8.4512e+06
  8.8703e+00   8.9659e+00   2.1915e+00  -4.2376e-05  -1.2919e-04   4.9241e-05   1.3257e+07   1.3257e+07
  1.1167e+01   1.1284e+01   2.4215e+00   2.4029e-05  -3.0678e-05   3.9275e-05   2.0838e+07   2.0838e+07
  1.4059e+01   1.4205e+01   2.6516e+00   5.5782e-05  -1.4077e-04   3.1514e-05   3.2366e+07   3.2366e+07
  1.7699e+01   1.7888e+01   2.8821e+00  -2.0013e-05  -5.6051e-05   2.5277e-05   5.0309e+07   5.0309e+07
  2.2281e+01   2.2511e+01   3.1120e+00  -4.9659e-05  -7.0248e-05   2.0253e-05   7.8361e+07   7.8361e+07
  2.8050e+01   2.8343e+01   3.3424e+00  -3.6213e-05  -9.1176e-05   1.6352e-05   1.2021e+08   1.2021e+08
  3.5313e+01   3.5676e+01   3.5725e+00  -7.9241e-05  -9.6987e-05   1.3194e-05   1.8465e+08   1.8465e+08
  4.4457e+01   4.4909e+01   3.8026e+00  -9.1969e-06  -1.1011e-04   1.0664e-05   2.8264e+08   2.8264e+08
  5.5968e+01   5.6529e+01   4.0327e+00   1.8745e-05  -1.6906e-04   8.6539e-06   4.2920e+08   4.2920e+08
  7.0460e+01   7.1144e+01   4.2627e+00  -4.5738e-05  -1.1231e-04   7.0768e-06   6.4182e+08   6.4182e+08
  8.8703e+01   8.9582e+01   4.4931e+00  -7.1923e-05  -1.5617e-04   5.7837e-06   9.6089e+08   9.6089e+08
  1.1167e+02   1.1272e+02   4.7229e+00  -1.3896e-04  -2.6804e-04   4.7510e-06   1.4240e+09   1.4240e+09
  1.4059e+02   1.4194e+02   4.9534e+00  -3.3997e-04  -3.7914e-04   3.9217e-06   2.0899e+09   2.0899e+09
  1.7699e+02   1.7859e+02   5.1830e+00  -5.0921e-04  -4.4089e-04   3.2509e-06   3.0415e+09   3.0415e+09
  2.2281e+02   2.2402e+02   5.4097e+00  -6.8624e-04  -5.8670e-04   2.8404e-06   3.9841e+09   3.9841e+09
