## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8326e+00   1.0393e+00  -1.2978e-04   4.4893e-04   1.7816e-04   1.0229e+06   1.0229e+06
  3.5313e+00   3.5679e+00   1.2701e+00   1.0250e-04   5.6755e-06   1.4318e-04   1.5838e+06   1.5838e+06
  4.4457e+00   4.4914e+00   1.5003e+00  -1.5158e-05   3.5199e-05   1.1496e-04   2.4568e+06   2.4568e+06
  5.5968e+00   5.6552e+00   1.7307e+00   3.4459e-05   1.4611e-04   9.2262e-05   3.8146e+06   3.8146e+06
  7.0460e+00   7.1196e+00   1.9609e+00   1.6823e-05   5.8859e-05   7.4045e-05   5.9224e+06   5.9224e+06
  8.8703e+00   8.9672e+00   2.1916e+00   3.6329e-06   2.1647e-05   5.9122e-05   9.2894e+06   9.2894e+06
  1.1167e+01   1.1282e+01   2.4212e+00   5.2585e-05   1.5948e-07   4.7086e-05   1.4646e+07   1.4646e+07
  1.4059e+01   1.4201e+01   2.6514e+00   7.9504e-06  -1.7157e-05   3.8003e-05   2.2483e+07   2.2483e+07
  1.7699e+01   1.7884e+01   2.8819e+00  -1.1723e-04  -3.6748e-05   3.0687e-05   3.4480e+07   3.4480e+07
  2.2281e+01   2.2505e+01   3.1117e+00  -2.5773e-04   3.8317e-05   2.4737e-05   5.3064e+07   5.3064e+07
  2.8050e+01   2.8340e+01   3.3423e+00  -2.3535e-04   1.0857e-04   2.0066e-05   8.0646e+07   8.0646e+07
  3.5313e+01   3.5668e+01   3.5722e+00  -2.8571e-04   9.0251e-05   1.6283e-05   1.2247e+08   1.2247e+08
  4.4457e+01   4.4897e+01   3.8023e+00  -3.2467e-04   1.9204e-05   1.3260e-05   1.8468e+08   1.8468e+08
  5.5968e+01   5.6505e+01   4.0323e+00  -2.5720e-04   1.1732e-04   1.0853e-05   2.7567e+08   2.7567e+08
  7.0460e+01   7.1084e+01   4.2618e+00  -3.6762e-04   1.6376e-04   9.0179e-06   3.9928e+08   3.9928e+08
  8.8703e+01   8.9447e+01   4.4916e+00  -3.9940e-04   1.3868e-04   7.6263e-06   5.5829e+08   5.5829e+08
  1.1167e+02   1.1264e+02   4.7222e+00  -3.2954e-04   2.6399e-04   6.4403e-06   7.8284e+08   7.8284e+08
  1.4059e+02   1.4166e+02   4.9514e+00  -3.2943e-04   3.9724e-04   5.5044e-06   1.0717e+09   1.0717e+09
  1.7699e+02   1.7795e+02   5.1795e+00  -2.1043e-04   4.9401e-04   4.8915e-06   1.3571e+09   1.3571e+09
  2.2281e+02   2.2409e+02   5.4099e+00   1.4795e-04   3.9669e-04   4.5322e-06   1.5808e+09   1.5808e+09
