## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8332e+00   1.0395e+00  -1.0810e-04  -1.8532e-05   1.2303e-04   2.1402e+06   2.1402e+06
  3.5313e+00   3.5688e+00   1.2703e+00  -7.6837e-05   7.9415e-05   9.8584e-05   3.3331e+06   3.3331e+06
  4.4457e+00   4.4925e+00   1.5005e+00   2.5624e-04   1.5298e-04   7.8687e-05   5.2318e+06   5.2318e+06
  5.5968e+00   5.6560e+00   1.7308e+00  -1.4920e-05  -5.3107e-05   6.2857e-05   8.1988e+06   8.1988e+06
  7.0460e+00   7.1207e+00   1.9611e+00  -7.8848e-05  -1.2814e-04   5.0206e-05   1.2851e+07   1.2851e+07
  8.8703e+00   8.9658e+00   2.1915e+00  -3.7340e-05  -4.2535e-06   4.0075e-05   2.0170e+07   2.0170e+07
  1.1167e+01   1.1285e+01   2.4215e+00  -2.4604e-05   5.0239e-05   3.1937e-05   3.1759e+07   3.1759e+07
  1.4059e+01   1.4206e+01   2.6517e+00  -1.1774e-05  -3.2535e-06   2.5594e-05   4.9451e+07   4.9451e+07
  1.7699e+01   1.7887e+01   2.8821e+00   3.0482e-05  -3.8447e-05   2.0505e-05   7.7043e+07   7.7043e+07
  2.2281e+01   2.2513e+01   3.1121e+00   5.2877e-05  -6.3458e-05   1.6414e-05   1.2023e+08   1.2023e+08
  2.8050e+01   2.8344e+01   3.3424e+00   5.2669e-05  -8.5630e-05   1.3216e-05   1.8545e+08   1.8545e+08
  3.5313e+01   3.5674e+01   3.5724e+00  -3.9415e-05  -2.4942e-05   1.0666e-05   2.8477e+08   2.8477e+08
  4.4457e+01   4.4904e+01   3.8025e+00  -4.7398e-05  -4.3465e-05   8.6475e-06   4.3318e+08   4.3318e+08
  5.5968e+01   5.6525e+01   4.0327e+00  -7.0779e-05  -8.0651e-05   7.0389e-06   6.5381e+08   6.5381e+08
  7.0460e+01   7.1156e+01   4.2628e+00  -8.8847e-05  -7.6966e-05   5.7417e-06   9.8260e+08   9.8260e+08
  8.8703e+01   8.9602e+01   4.4933e+00  -2.4806e-06  -9.8916e-05   4.6806e-06   1.4786e+09   1.4786e+09
  1.1167e+02   1.1288e+02   4.7243e+00   4.8164e-05  -8.2888e-05   3.7741e-06   2.2742e+09   2.2742e+09
  1.4059e+02   1.4221e+02   4.9553e+00   4.5304e-05  -9.3386e-05   2.9706e-06   3.6708e+09   3.6708e+09
  1.7699e+02   1.7886e+02   5.1846e+00   1.5145e-04  -6.6250e-05   2.3577e-06   5.8273e+09   5.8273e+09
  2.2281e+02   2.2440e+02   5.4114e+00   3.4212e-04  -8.3676e-05   1.9707e-06   8.3409e+09   8.3409e+09
