## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8324e+00   1.0392e+00   2.6810e-04  -3.5683e-04   2.0129e-04   7.9686e+05   7.9686e+05
  3.5313e+00   3.5668e+00   1.2698e+00   7.9222e-05   6.6765e-05   1.6236e-04   1.2248e+06   1.2248e+06
  4.4457e+00   4.4904e+00   1.5000e+00   4.1544e-06  -2.9098e-06   1.3147e-04   1.8679e+06   1.8679e+06
  5.5968e+00   5.6534e+00   1.7303e+00   2.0785e-04  -3.1280e-05   1.0641e-04   2.8516e+06   2.8516e+06
  7.0460e+00   7.1165e+00   1.9605e+00   1.1066e-04   1.1664e-04   8.6104e-05   4.3548e+06   4.3548e+06
  8.8703e+00   8.9639e+00   2.1913e+00   8.3058e-05   4.1364e-05   6.9590e-05   6.6670e+06   6.6670e+06
  1.1167e+01   1.1278e+01   2.4209e+00   7.8291e-07   3.8506e-05   5.6019e-05   1.0288e+07   1.0288e+07
  1.4059e+01   1.4197e+01   2.6511e+00   1.0381e-04   1.1736e-04   4.5584e-05   1.5538e+07   1.5538e+07
  1.7699e+01   1.7880e+01   2.8817e+00   7.7425e-05   5.2559e-05   3.7079e-05   2.3483e+07   2.3483e+07
  2.2281e+01   2.2495e+01   3.1113e+00   1.3541e-04   1.9780e-05   3.0100e-05   3.5636e+07   3.5636e+07
  2.8050e+01   2.8327e+01   3.3418e+00   2.0629e-04   1.3792e-04   2.4719e-05   5.2838e+07   5.2838e+07
  3.5313e+01   3.5640e+01   3.5715e+00   1.5577e-04   8.3422e-05   2.0372e-05   7.7792e+07   7.7792e+07
  4.4457e+01   4.4852e+01   3.8013e+00   6.5125e-05   1.1238e-04   1.6942e-05   1.1249e+08   1.1249e+08
  5.5968e+01   5.6438e+01   4.0311e+00   1.9215e-04   1.0843e-04   1.4255e-05   1.5888e+08   1.5888e+08
  7.0460e+01   7.1010e+01   4.2608e+00   1.6902e-04   2.4046e-04   1.2169e-05   2.1803e+08   2.1803e+08
  8.8703e+01   8.9317e+01   4.4901e+00   9.3409e-05   2.5901e-04   1.0675e-05   2.8334e+08   2.8334e+08
  1.1167e+02   1.1290e+02   4.7245e+00   5.3532e-04   2.1026e-04   8.9671e-06   4.0153e+08   4.0153e+08
  1.4059e+02   1.4261e+02   4.9581e+00   4.8546e-04   1.5182e-04   6.7066e-06   7.1783e+08   7.1783e+08
  1.7699e+02   1.7926e+02   5.1868e+00   5.0793e-04   1.6147e-04   4.9593e-06   1.3128e+09   1.3128e+09
  2.2281e+02   2.2447e+02   5.4117e+00   4.1857e-04  -1.1686e-05   4.0180e-06   1.9999e+09   1.9999e+09
