## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8297e+00   1.0382e+00  -1.3058e-03   5.0155e-04   8.8919e-04   4.0556e+04   4.0556e+04
  3.5313e+00   3.5672e+00   1.2699e+00  -1.3517e-03   1.3135e-03   7.2659e-04   6.0738e+04   6.0738e+04
  4.4457e+00   4.4873e+00   1.4993e+00  -1.1258e-03  -1.2527e-03   5.9527e-04   9.0493e+04   9.0493e+04
  5.5968e+00   5.6464e+00   1.7291e+00   4.3379e-04   4.6113e-05   4.9289e-04   1.3199e+05   1.3199e+05
  7.0460e+00   7.1158e+00   1.9604e+00   1.4851e-03   7.0226e-04   4.1012e-04   1.9064e+05   1.9064e+05
  8.8703e+00   8.9687e+00   2.1918e+00   9.8684e-04  -8.4492e-05   3.3130e-04   2.9214e+05   2.9214e+05
  1.1167e+01   1.1277e+01   2.4208e+00   2.7804e-04   6.2789e-04   2.6545e-04   4.5505e+05   4.5505e+05
  1.4059e+01   1.4188e+01   2.6504e+00  -6.8377e-04   1.3601e-03   2.1865e-04   6.7073e+05   6.7073e+05
  1.7699e+01   1.7874e+01   2.8814e+00  -6.1548e-04   8.9846e-04   1.8142e-04   9.7422e+05   9.7422e+05
  2.2281e+01   2.2459e+01   3.1097e+00  -1.2489e-03  -2.5790e-04   1.5079e-04   1.4102e+06   1.4102e+06
  2.8050e+01   2.8330e+01   3.3419e+00  -7.1966e-04   3.3830e-04   1.2699e-04   1.9885e+06   1.9885e+06
  3.5313e+01   3.5622e+01   3.5709e+00  -1.3430e-04   6.1500e-04   1.0567e-04   2.8715e+06   2.8715e+06
  4.4457e+01   4.4740e+01   3.7988e+00  -4.4959e-04   9.8304e-04   9.0911e-05   3.8797e+06   3.8797e+06
  5.5968e+01   5.6166e+01   4.0263e+00  -7.3551e-04   1.0897e-03   8.3537e-05   4.5949e+06   4.5949e+06
  7.0460e+01   7.0015e+01   4.2468e+00  -7.5255e-04   1.2907e-03   8.9050e-05   4.0437e+06   4.0437e+06
  8.8703e+01   8.7322e+01   4.4677e+00  -1.3499e-03   1.8377e-03   1.2076e-04   2.1988e+06   2.1988e+06
  1.1167e+02   1.1010e+02   4.6992e+00  -5.4781e-03   4.8987e-03   2.1375e-04   7.0183e+05   7.0183e+05
  1.4059e+02   1.4600e+02   4.9818e+00  -7.8678e-04  -1.3948e-03   1.5562e-04   1.3240e+06   1.3240e+06
  1.7699e+02   1.8400e+02   5.2133e+00   8.8218e-04  -3.5110e-04   5.0148e-05   1.2751e+07   1.2751e+07
  2.2281e+02   2.2675e+02   5.4218e+00  -8.2237e-04  -2.2434e-04   2.6201e-05   4.6711e+07   4.6711e+07
