## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8329e+00   1.0394e+00   3.3808e-04  -4.4391e-04   3.1733e-04   3.1519e+05   3.1519e+05
  3.5313e+00   3.5678e+00   1.2700e+00  -2.6672e-04   3.4249e-05   2.5522e-04   4.8728e+05   4.8728e+05
  4.4457e+00   4.4920e+00   1.5004e+00   4.5915e-05  -4.1800e-04   2.0451e-04   7.5888e+05   7.5888e+05
  5.5968e+00   5.6538e+00   1.7304e+00   6.9926e-05   5.8120e-05   1.6464e-04   1.1710e+06   1.1710e+06
  7.0460e+00   7.1170e+00   1.9606e+00   2.4480e-04  -1.3935e-05   1.3310e-04   1.7917e+06   1.7917e+06
  8.8703e+00   8.9637e+00   2.1912e+00   3.2301e-04  -1.1484e-04   1.0738e-04   2.7527e+06   2.7527e+06
  1.1167e+01   1.1279e+01   2.4210e+00   1.4967e-04   1.3793e-04   8.6391e-05   4.2528e+06   4.2528e+06
  1.4059e+01   1.4200e+01   2.6513e+00   2.3717e-04   1.0346e-04   7.0223e-05   6.4365e+06   6.4365e+06
  1.7699e+01   1.7878e+01   2.8816e+00  -4.1505e-05  -7.0268e-05   5.6973e-05   9.7785e+06   9.7785e+06
  2.2281e+01   2.2504e+01   3.1117e+00  -2.2141e-04  -1.0128e-04   4.6135e-05   1.4912e+07   1.4912e+07
  2.8050e+01   2.8323e+01   3.3417e+00  -2.5028e-04  -1.9442e-04   3.7586e-05   2.2468e+07   2.2468e+07
  3.5313e+01   3.5666e+01   3.5722e+00  -4.4151e-04  -4.7106e-04   3.0699e-05   3.3679e+07   3.3679e+07
  4.4457e+01   4.4880e+01   3.8020e+00  -6.5390e-04  -5.3828e-04   2.5134e-05   5.0245e+07   5.0245e+07
  5.5968e+01   5.6449e+01   4.0313e+00  -3.5090e-04  -7.1322e-04   2.0990e-05   7.2041e+07   7.2041e+07
  7.0460e+01   7.1024e+01   4.2610e+00  -3.5691e-04  -7.2141e-04   1.7879e-05   9.9297e+07   9.9297e+07
  8.8703e+01   8.9416e+01   4.4913e+00  -1.7304e-04  -2.0510e-04   1.5305e-05   1.3550e+08   1.3550e+08
  1.1167e+02   1.1265e+02   4.7223e+00   2.5137e-04  -3.0731e-04   1.2988e-05   1.8815e+08   1.8815e+08
  1.4059e+02   1.4213e+02   4.9547e+00   3.5525e-04  -6.7432e-04   1.0529e-05   2.8628e+08   2.8628e+08
  1.7699e+02   1.7926e+02   5.1868e+00  -5.8187e-05  -8.4872e-04   8.0785e-06   4.8635e+08   4.8635e+08
  2.2281e+02   2.2478e+02   5.4130e+00  -3.2218e-04  -6.5537e-04   6.5076e-06   7.4950e+08   7.4950e+08
