## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8335e+00   1.0395e+00  -1.6746e-04  -2.6752e-03   7.7516e-04   6.0084e+04   6.0084e+04
  3.5313e+00   3.5668e+00   1.2697e+00  -1.9783e-03   1.0185e-03   6.2053e-04   9.3760e+04   9.3760e+04
  4.4457e+00   4.4909e+00   1.5001e+00  -4.4222e-04  -9.0236e-04   4.9893e-04   1.4503e+05   1.4503e+05
  5.5968e+00   5.6558e+00   1.7307e+00  -5.8927e-04   1.6225e-03   4.0245e-04   2.2290e+05   2.2290e+05
  7.0460e+00   7.1192e+00   1.9608e+00   2.9413e-06   1.3699e-03   3.2224e-04   3.4768e+05   3.4768e+05
  8.8703e+00   8.9627e+00   2.1911e+00  -6.1551e-04   1.0947e-03   2.5792e-04   5.4271e+05   5.4271e+05
  1.1167e+01   1.1284e+01   2.4214e+00  -1.7057e-04   1.0459e-03   2.0626e-04   8.4862e+05   8.4862e+05
  1.4059e+01   1.4204e+01   2.6515e+00  -5.3696e-04   9.3371e-04   1.6538e-04   1.3201e+06   1.3201e+06
  1.7699e+01   1.7884e+01   2.8819e+00  -3.4254e-04   1.1825e-04   1.3304e-04   2.0399e+06   2.0399e+06
  2.2281e+01   2.2511e+01   3.1120e+00   8.9497e-05  -6.1963e-04   1.0693e-04   3.1574e+06   3.1574e+06
  2.8050e+01   2.8343e+01   3.3424e+00  -4.8417e-04  -4.3369e-04   8.6266e-05   4.8513e+06   4.8513e+06
  3.5313e+01   3.5659e+01   3.5720e+00  -4.3571e-04  -4.9308e-04   7.0081e-05   7.3509e+06   7.3509e+06
  4.4457e+01   4.4894e+01   3.8023e+00  -2.6278e-04  -8.7642e-04   5.7140e-05   1.1057e+07   1.1057e+07
  5.5968e+01   5.6515e+01   4.0325e+00  -2.8274e-04  -8.9259e-04   4.6877e-05   1.6429e+07   1.6429e+07
  7.0460e+01   7.1166e+01   4.2630e+00   7.9428e-05  -1.8762e-04   3.8098e-05   2.4873e+07   2.4873e+07
  8.8703e+01   8.9577e+01   4.4931e+00   2.2983e-04   4.2895e-04   3.1045e-05   3.7458e+07   3.7458e+07
  1.1167e+02   1.1291e+02   4.7246e+00  -2.5379e-06   1.2987e-03   2.4894e-05   5.8258e+07   5.8258e+07
  1.4059e+02   1.4199e+02   4.9538e+00  -1.8741e-05   1.1143e-03   1.9800e-05   9.2092e+07   9.2092e+07
  1.7699e+02   1.7832e+02   5.1815e+00  -9.2639e-04   9.1435e-04   1.6688e-05   1.2964e+08   1.2964e+08
  2.2281e+02   2.2330e+02   5.4064e+00  -7.7160e-04   2.1077e-04   1.5427e-05   1.5170e+08   1.5170e+08
