## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8339e+00   1.0397e+00   7.1984e-05  -2.3958e-04   2.0239e-04   8.9456e+05   8.9456e+05
  3.5313e+00   3.5688e+00   1.2703e+00  -1.9160e-04   1.5154e-04   1.6116e-04   1.4108e+06   1.4108e+06
  4.4457e+00   4.4933e+00   1.5006e+00  -3.4128e-04  -1.8107e-04   1.2846e-04   2.2204e+06   2.2204e+06
  5.5968e+00   5.6575e+00   1.7310e+00  -1.2449e-04  -4.2092e-05   1.0225e-04   3.5049e+06   3.5049e+06
  7.0460e+00   7.1223e+00   1.9613e+00   2.4924e-05   2.4415e-04   8.1281e-05   5.5464e+06   5.5464e+06
  8.8703e+00   8.9664e+00   2.1915e+00   1.0099e-05   2.8070e-05   6.4721e-05   8.7478e+06   8.7478e+06
  1.1167e+01   1.1287e+01   2.4217e+00  -4.4428e-05   1.2640e-04   5.1495e-05   1.3819e+07   1.3819e+07
  1.4059e+01   1.4210e+01   2.6520e+00  -1.1370e-04  -1.8079e-06   4.0984e-05   2.1815e+07   2.1815e+07
  1.7699e+01   1.7890e+01   2.8823e+00  -1.0334e-05   7.7785e-05   3.2591e-05   3.4498e+07   3.4498e+07
  2.2281e+01   2.2522e+01   3.1125e+00   7.1044e-05   5.7894e-05   2.5935e-05   5.4478e+07   5.4478e+07
  2.8050e+01   2.8356e+01   3.3428e+00   1.0147e-04   8.5384e-05   2.0631e-05   8.6088e+07   8.6088e+07
  3.5313e+01   3.5698e+01   3.5731e+00   1.3994e-04   1.9863e-04   1.6401e-05   1.3622e+08   1.3622e+08
  4.4457e+01   4.4943e+01   3.8034e+00   2.1644e-04   6.5370e-05   1.3026e-05   2.1594e+08   2.1594e+08
  5.5968e+01   5.6586e+01   4.0338e+00   1.8723e-04   2.1140e-04   1.0318e-05   3.4417e+08   3.4417e+08
  7.0460e+01   7.1243e+01   4.2641e+00   1.4521e-04   2.0346e-04   8.1675e-06   5.4930e+08   5.4930e+08
  8.8703e+01   8.9709e+01   4.4946e+00   1.4051e-04  -8.3699e-06   6.4376e-06   8.8419e+08   8.8419e+08
  1.1167e+02   1.1295e+02   4.7249e+00   1.6380e-04  -2.4172e-04   5.0528e-06   1.4352e+09   1.4352e+09
  1.4059e+02   1.4217e+02   4.9550e+00   1.3186e-04  -1.6642e-04   3.9727e-06   2.3217e+09   2.3217e+09
  1.7699e+02   1.7894e+02   5.1850e+00   4.1514e-04   5.4408e-05   3.1390e-06   3.7188e+09   3.7188e+09
  2.2281e+02   2.2489e+02   5.4136e+00   2.9986e-04   1.2092e-04   2.5559e-06   5.6092e+09   5.6092e+09
