## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8336e+00   1.0396e+00  -1.0575e-04   3.9887e-04   1.9460e-04   9.7032e+05   9.7032e+05
  3.5313e+00   3.5690e+00   1.2703e+00   2.5776e-04   2.0944e-04   1.5528e-04   1.5239e+06   1.5239e+06
  4.4457e+00   4.4937e+00   1.5007e+00  -1.3844e-04   4.2824e-04   1.2352e-04   2.4082e+06   2.4082e+06
  5.5968e+00   5.6570e+00   1.7310e+00  -3.1719e-04   1.6712e-04   9.8287e-05   3.8037e+06   3.8037e+06
  7.0460e+00   7.1220e+00   1.9612e+00  -3.8724e-05   1.7646e-04   7.8080e-05   6.0272e+06   6.0272e+06
  8.8703e+00   8.9660e+00   2.1915e+00   9.0451e-06   1.1638e-04   6.2163e-05   9.5092e+06   9.5092e+06
  1.1167e+01   1.1287e+01   2.4217e+00   2.0237e-05   2.6315e-05   4.9411e-05   1.5051e+07   1.5051e+07
  1.4059e+01   1.4210e+01   2.6520e+00   2.8749e-05  -2.4438e-05   3.9329e-05   2.3756e+07   2.3756e+07
  1.7699e+01   1.7890e+01   2.8823e+00   1.5064e-04  -1.9006e-05   3.1309e-05   3.7485e+07   3.7485e+07
  2.2281e+01   2.2521e+01   3.1125e+00  -8.1813e-06   4.0076e-05   2.4923e-05   5.9155e+07   5.9155e+07
  2.8050e+01   2.8353e+01   3.3427e+00   2.7383e-05   1.0716e-04   1.9861e-05   9.3157e+07   9.3157e+07
  3.5313e+01   3.5690e+01   3.5729e+00   4.0886e-05   9.7435e-05   1.5836e-05   1.4652e+08   1.4652e+08
  4.4457e+01   4.4932e+01   3.8031e+00   1.3369e-04   2.0074e-05   1.2652e-05   2.2956e+08   2.2956e+08
  5.5968e+01   5.6562e+01   4.0333e+00   1.1331e-04   4.4394e-05   1.0124e-05   3.5852e+08   3.5852e+08
  7.0460e+01   7.1209e+01   4.2636e+00   6.2072e-05   6.8934e-05   8.1059e-06   5.5924e+08   5.5924e+08
  8.8703e+01   8.9644e+01   4.4938e+00   3.6310e-06   5.7676e-06   6.4894e-06   8.7256e+08   8.7256e+08
  1.1167e+02   1.1282e+02   4.7238e+00   5.5595e-05  -4.9467e-05   5.2225e-06   1.3472e+09   1.3472e+09
  1.4059e+02   1.4198e+02   4.9537e+00  -1.3444e-05  -7.0561e-05   4.2398e-06   2.0441e+09   2.0441e+09
  1.7699e+02   1.7850e+02   5.1826e+00  -3.1253e-04  -1.5343e-04   3.5194e-06   2.9667e+09   2.9667e+09
  2.2281e+02   2.2435e+02   5.4112e+00  -7.5592e-04  -8.8501e-05   3.0505e-06   3.9487e+09   3.9487e+09
