## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8304e+00   1.0385e+00   6.3709e-01   4.7855e-03   2.7859e+04   1.5389e+05
  3.5313e+00   3.5665e+00   1.2697e+00   6.3906e-01   3.8885e-03   4.2194e+04   2.3341e+05
  4.4457e+00   4.4914e+00   1.5003e+00   6.3667e-01   3.1655e-03   6.3671e+04   3.5520e+05
  5.5968e+00   5.6529e+00   1.7303e+00   6.3570e-01   2.5515e-03   9.8004e+04   5.4568e+05
  7.0460e+00   7.1161e+00   1.9605e+00   6.3602e-01   2.0784e-03   1.4770e+05   8.2140e+05
  8.8703e+00   8.9720e+00   2.1922e+00   6.3660e-01   1.6740e-03   2.2767e+05   1.2605e+06
  1.1167e+01   1.1275e+01   2.4207e+00   6.3644e-01   1.3293e-03   3.6106e+05   1.9785e+06
  1.4059e+01   1.4199e+01   2.6513e+00   6.3636e-01   1.0857e-03   5.4125e+05   2.9717e+06
  1.7699e+01   1.7887e+01   2.8821e+00   6.3607e-01   8.8057e-04   8.2279e+05   4.5192e+06
  2.2281e+01   2.2491e+01   3.1111e+00   6.3582e-01   7.0478e-04   1.2844e+06   7.0822e+06
  2.8050e+01   2.8346e+01   3.3425e+00   6.3637e-01   5.7208e-04   1.9494e+06   1.0741e+07
  3.5313e+01   3.5678e+01   3.5726e+00   6.3695e-01   4.6107e-04   3.0011e+06   1.6552e+07
  4.4457e+01   4.4888e+01   3.8022e+00   6.3682e-01   3.7147e-04   4.6236e+06   2.5539e+07
  5.5968e+01   5.6510e+01   4.0324e+00   6.3821e-01   3.0435e-04   6.8875e+06   3.8095e+07
  7.0460e+01   7.1090e+01   4.2619e+00   6.3913e-01   2.5153e-04   1.0084e+07   5.5961e+07
  8.8703e+01   8.9461e+01   4.4918e+00   6.3939e-01   2.1205e-04   1.4188e+07   7.9063e+07
  1.1167e+02   1.1263e+02   4.7221e+00   6.4023e-01   1.7910e-04   1.9891e+07   1.1079e+08
  1.4059e+02   1.4163e+02   4.9512e+00   6.4052e-01   1.5227e-04   2.7517e+07   1.5251e+08
  1.7699e+02   1.7819e+02   5.1808e+00   6.4087e-01   1.3607e-04   3.4457e+07   1.9107e+08
  2.2281e+02   2.2417e+02   5.4103e+00   6.4284e-01   1.2236e-04   4.2615e+07   2.3740e+08
