## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8357e+00   1.0404e+00   2.4957e-03   3.4772e-04   1.3420e-03   1.6570e+04   9.6901e+04
  3.5313e+00   3.5698e+00   1.2706e+00   1.0175e-03  -5.4626e-04   1.0642e-03   2.6349e+04   1.5250e+05
  4.4457e+00   4.4920e+00   1.5004e+00   1.7203e-03  -2.4518e-04   8.4977e-04   4.1326e+04   2.4044e+05
  5.5968e+00   5.6560e+00   1.7308e+00   1.0134e-03  -4.6150e-04   6.7902e-04   6.4724e+04   3.7821e+05
  7.0460e+00   7.1224e+00   1.9613e+00  -6.5434e-05  -1.8943e-04   5.3887e-04   1.0277e+05   5.9733e+05
  8.8703e+00   8.9656e+00   2.1915e+00  -3.2331e-05   1.6931e-04   4.2722e-04   1.6351e+05   9.4810e+05
  1.1167e+01   1.1288e+01   2.4218e+00   5.9155e-05  -1.0590e-04   3.4102e-04   2.5660e+05   1.4947e+06
  1.4059e+01   1.4209e+01   2.6519e+00   1.9568e-04  -2.8603e-05   2.7168e-04   4.0430e+05   2.3651e+06
  1.7699e+01   1.7891e+01   2.8824e+00  -2.7436e-04   4.2526e-04   2.1559e-04   6.4204e+05   3.7487e+06
  2.2281e+01   2.2523e+01   3.1126e+00  -9.6389e-05  -1.3940e-04   1.7164e-04   1.0129e+06   5.9102e+06
  2.8050e+01   2.8355e+01   3.3429e+00  -2.6601e-04   9.1522e-06   1.3682e-04   1.5941e+06   9.2949e+06
  3.5313e+01   3.5689e+01   3.5729e+00  -5.1488e-05  -4.6943e-05   1.0915e-04   2.5047e+06   1.4600e+07
  4.4457e+01   4.4930e+01   3.8031e+00  -2.6218e-04   2.2732e-05   8.7323e-05   3.9136e+06   2.2867e+07
  5.5968e+01   5.6570e+01   4.0335e+00  -2.2397e-04   8.5005e-05   6.9869e-05   6.1131e+06   3.5752e+07
  7.0460e+01   7.1205e+01   4.2636e+00  -3.3065e-04  -3.2624e-05   5.5836e-05   9.5720e+06   5.5886e+07
  8.8703e+01   8.9632e+01   4.4937e+00  -4.1151e-04  -4.9063e-05   4.4736e-05   1.4911e+07   8.6998e+07
  1.1167e+02   1.1281e+02   4.7238e+00  -4.3400e-04  -2.5266e-04   3.6068e-05   2.2940e+07   1.3379e+08
  1.4059e+02   1.4193e+02   4.9533e+00  -6.0812e-04  -3.2701e-04   2.9399e-05   3.4528e+07   2.0158e+08
  1.7699e+02   1.7846e+02   5.1824e+00  -7.5237e-04  -1.4601e-04   2.4590e-05   4.9352e+07   2.8815e+08
  2.2281e+02   2.2425e+02   5.4107e+00  -8.7045e-04  -1.8243e-04   2.1450e-05   6.4858e+07   3.7868e+08
