## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8320e+00   1.0390e+00   3.1427e-03   3.4838e-04   3.5514e-03   2.3406e+03   1.2830e+04
  3.5313e+00   3.5681e+00   1.2701e+00   5.0057e-03   2.1773e-04   2.8296e-03   3.6871e+03   2.0033e+04
  4.4457e+00   4.4908e+00   1.5001e+00   1.8938e-03   2.5441e-03   2.2491e-03   5.8362e+03   3.1668e+04
  5.5968e+00   5.6566e+00   1.7309e+00   3.6849e-03   2.9183e-03   1.8315e-03   8.8011e+03   4.9212e+04
  7.0460e+00   7.1212e+00   1.9612e+00   1.6930e-03  -4.2967e-04   1.4875e-03   1.3342e+04   7.5861e+04
  8.8703e+00   8.9666e+00   2.1916e+00   1.4463e-04   2.8534e-04   1.1792e-03   2.1231e+04   1.2026e+05
  1.1167e+01   1.1284e+01   2.4215e+00   1.5414e-03   9.9731e-04   9.3999e-04   3.3411e+04   1.8714e+05
  1.4059e+01   1.4207e+01   2.6518e+00  -1.2214e-03  -1.2840e-04   7.5518e-04   5.1765e+04   2.8837e+05
  1.7699e+01   1.7882e+01   2.8818e+00  -8.1359e-04   1.6962e-04   6.0752e-04   7.9986e+04   4.4819e+05
  2.2281e+01   2.2512e+01   3.1121e+00  -2.7128e-04   8.6223e-04   4.8658e-04   1.2469e+05   7.0032e+05
  2.8050e+01   2.8335e+01   3.3422e+00  -9.4683e-04   1.5330e-03   3.9389e-04   1.9027e+05   1.0783e+06
  3.5313e+01   3.5686e+01   3.5728e+00  -3.2299e-04   1.3097e-03   3.1872e-04   2.9061e+05   1.6535e+06
  4.4457e+01   4.4910e+01   3.8027e+00   5.8791e-05   1.0613e-04   2.5679e-04   4.4770e+05   2.5341e+06
  5.5968e+01   5.6539e+01   4.0329e+00   4.3585e-04   5.7678e-04   2.0700e-04   6.8898e+05   3.8879e+06
  7.0460e+01   7.1170e+01   4.2631e+00   5.8649e-04   3.9962e-04   1.6805e-04   1.0454e+06   5.8846e+06
  8.8703e+01   8.9634e+01   4.4938e+00   6.7415e-04   4.4598e-04   1.3587e-04   1.5992e+06   9.0173e+06
  1.1167e+02   1.1281e+02   4.7237e+00   8.2856e-04   3.3574e-04   1.0993e-04   2.4428e+06   1.3708e+07
  1.4059e+02   1.4200e+02   4.9538e+00   1.5034e-04  -1.7534e-04   8.9152e-05   3.7143e+06   2.0759e+07
  1.7699e+02   1.7902e+02   5.1854e+00  -7.7214e-04  -3.5413e-05   7.1066e-05   5.8453e+06   3.2694e+07
  2.2281e+02   2.2402e+02   5.4097e+00  -1.3004e-03   1.4918e-04   5.9659e-05   8.2943e+06   4.5751e+07
