## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8330e+00   1.0394e+00  -7.2497e-05  -3.6576e-05   2.1572e-04   6.8848e+05   6.8848e+05
  3.5313e+00   3.5680e+00   1.2701e+00   1.3919e-04   1.5276e-04   1.7369e-04   1.0621e+06   1.0621e+06
  4.4457e+00   4.4910e+00   1.5002e+00   1.4511e-04   2.1454e-04   1.3977e-04   1.6401e+06   1.6401e+06
  5.5968e+00   5.6551e+00   1.7306e+00  -4.7991e-05  -1.6500e-04   1.1222e-04   2.5440e+06   2.5440e+06
  7.0460e+00   7.1200e+00   1.9610e+00  -2.1760e-04   1.7685e-04   8.9826e-05   3.9708e+06   3.9708e+06
  8.8703e+00   8.9665e+00   2.1916e+00   1.3997e-04   1.3521e-04   7.1772e-05   6.2197e+06   6.2197e+06
  1.1167e+01   1.1283e+01   2.4214e+00   2.6427e-05  -7.5048e-05   5.7264e-05   9.7704e+06   9.7704e+06
  1.4059e+01   1.4204e+01   2.6516e+00   9.4730e-05   5.2037e-05   4.6036e-05   1.5118e+07   1.5118e+07
  1.7699e+01   1.7887e+01   2.8821e+00   2.2174e-04  -8.0361e-07   3.7013e-05   2.3387e+07   2.3387e+07
  2.2281e+01   2.2507e+01   3.1118e+00   9.0996e-05   6.7386e-05   2.9694e-05   3.6336e+07   3.6336e+07
  2.8050e+01   2.8346e+01   3.3425e+00  -6.5386e-05  -5.7188e-05   2.3976e-05   5.5737e+07   5.5737e+07
  3.5313e+01   3.5679e+01   3.5726e+00  -1.4539e-04  -1.9949e-04   1.9295e-05   8.6062e+07   8.6062e+07
  4.4457e+01   4.4913e+01   3.8027e+00  -1.1032e-04  -6.7822e-05   1.5543e-05   1.3261e+08   1.3261e+08
  5.5968e+01   5.6540e+01   4.0329e+00  -1.1690e-04   9.1392e-06   1.2543e-05   2.0363e+08   2.0363e+08
  7.0460e+01   7.1195e+01   4.2634e+00  -2.0860e-05  -1.7999e-06   1.0099e-05   3.1414e+08   3.1414e+08
  8.8703e+01   8.9595e+01   4.4933e+00  -1.2323e-04  -2.1078e-05   8.1607e-06   4.8109e+08   4.8109e+08
  1.1167e+02   1.1273e+02   4.7230e+00  -1.7432e-05  -9.7219e-05   6.6817e-06   7.1765e+08   7.1765e+08
  1.4059e+02   1.4170e+02   4.9517e+00  -9.6353e-05  -3.3612e-04   5.6324e-06   1.0099e+09   1.0099e+09
  1.7699e+02   1.7815e+02   5.1806e+00  -1.7099e-04  -3.7413e-04   4.9231e-06   1.3219e+09   1.3219e+09
  2.2281e+02   2.2402e+02   5.4097e+00  -1.8252e-04  -3.2865e-04   4.4946e-06   1.5859e+09   1.5859e+09
