## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8321e+00   1.0391e+00   1.0569e-03   1.1611e-03   7.8895e-04   5.1244e+04   5.1244e+04
  3.5313e+00   3.5652e+00   1.2693e+00  -7.8377e-04  -8.8039e-04   6.4585e-04   7.6467e+04   7.6467e+04
  4.4457e+00   4.4839e+00   1.4986e+00   2.4663e-04   3.8208e-04   5.3328e-04   1.1216e+05   1.1216e+05
  5.5968e+00   5.6532e+00   1.7303e+00  -8.1745e-04   3.6874e-04   4.3629e-04   1.6756e+05   1.6756e+05
  7.0460e+00   7.1202e+00   1.9610e+00  -4.2997e-04  -6.5797e-04   3.5277e-04   2.5630e+05   2.5630e+05
  8.8703e+00   8.9716e+00   2.1921e+00  -1.9829e-04   2.3750e-04   2.8075e-04   4.0466e+05   4.0466e+05
  1.1167e+01   1.1273e+01   2.4204e+00   1.9012e-05  -2.9018e-04   2.2603e-04   6.2433e+05   6.2433e+05
  1.4059e+01   1.4168e+01   2.6490e+00   7.5068e-05  -8.6419e-06   1.9120e-04   8.7250e+05   8.7250e+05
  1.7699e+01   1.7864e+01   2.8808e+00   1.4447e-04  -2.5090e-05   1.6053e-04   1.2377e+06   1.2377e+06
  2.2281e+01   2.2459e+01   3.1097e+00  -1.3320e-04   1.0266e-03   1.3420e-04   1.7710e+06   1.7710e+06
  2.8050e+01   2.8322e+01   3.3416e+00  -1.4305e-04   3.6913e-04   1.1400e-04   2.4544e+06   2.4544e+06
  3.5313e+01   3.5615e+01   3.5707e+00   4.0270e-04   3.7649e-04   9.5682e-05   3.4840e+06   3.4840e+06
  4.4457e+01   4.4895e+01   3.8023e+00  -6.3112e-04  -3.9734e-04   7.8316e-05   5.2005e+06   5.2005e+06
  5.5968e+01   5.6583e+01   4.0337e+00  -8.7364e-04  -6.9837e-04   6.3038e-05   8.0266e+06   8.0266e+06
  7.0460e+01   7.1318e+01   4.2651e+00  -4.6045e-04  -9.8619e-04   4.8633e-05   1.3486e+07   1.3486e+07
  8.8703e+01   8.9811e+01   4.4957e+00  -5.7123e-04  -1.2498e-03   3.7052e-05   2.3234e+07   2.3234e+07
  1.1167e+02   1.1322e+02   4.7273e+00  -5.2174e-04  -8.0177e-04   2.7532e-05   4.2079e+07   4.2079e+07
  1.4059e+02   1.4216e+02   4.9549e+00  -6.9051e-04  -5.3204e-04   2.1282e-05   7.0425e+07   7.0425e+07
  1.7699e+02   1.7883e+02   5.1844e+00  -3.2458e-05  -3.7709e-04   1.7118e-05   1.0885e+08   1.0885e+08
  2.2281e+02   2.2258e+02   5.4032e+00   1.2148e-04   2.6853e-05   1.5408e-05   1.3436e+08   1.3436e+08
