## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8306e+00   1.0385e+00   4.6173e-05  -4.0971e-04   4.3113e-04   1.7408e+05   1.7408e+05
  3.5313e+00   3.5636e+00   1.2688e+00  -1.3958e-04   1.0386e-04   3.5945e-04   2.5045e+05   2.5045e+05
  4.4457e+00   4.4841e+00   1.4986e+00  -2.4581e-04   4.5453e-04   2.9999e-04   3.5955e+05   3.5955e+05
  5.5968e+00   5.6508e+00   1.7299e+00  -2.1029e-04  -1.3807e-04   2.5007e-04   5.1743e+05   5.1743e+05
  7.0460e+00   7.1129e+00   1.9600e+00  -2.7579e-04   3.1344e-04   2.0552e-04   7.6610e+05   7.6610e+05
  8.8703e+00   8.9789e+00   2.1929e+00   1.5618e-04   9.7802e-04   1.6461e-04   1.1941e+06   1.1941e+06
  1.1167e+01   1.1275e+01   2.4206e+00   8.0502e-05   5.6059e-04   1.2915e-04   1.9401e+06   1.9401e+06
  1.4059e+01   1.4179e+01   2.6498e+00   3.9867e-04  -1.2691e-04   1.0676e-04   2.8388e+06   2.8388e+06
  1.7699e+01   1.7898e+01   2.8827e+00  -4.2945e-05  -1.1010e-04   8.7507e-05   4.2257e+06   4.2257e+06
  2.2281e+01   2.2464e+01   3.1099e+00  -1.6935e-04  -1.2440e-04   7.0354e-05   6.5373e+06   6.5373e+06
  2.8050e+01   2.8377e+01   3.3436e+00  -1.9635e-04  -2.8460e-04   5.7801e-05   9.6851e+06   9.6851e+06
  3.5313e+01   3.5656e+01   3.5719e+00  -4.9729e-04  -3.5939e-04   4.6480e-05   1.4978e+07   1.4978e+07
  4.4457e+01   4.4914e+01   3.8027e+00  -1.7962e-04  -2.6965e-04   3.7432e-05   2.3093e+07   2.3093e+07
  5.5968e+01   5.6555e+01   4.0332e+00   1.7097e-04  -5.6383e-04   3.0255e-05   3.5350e+07   3.5350e+07
  7.0460e+01   7.1233e+01   4.2639e+00   4.1107e-04  -4.3840e-04   2.4078e-05   5.5815e+07   5.5815e+07
  8.8703e+01   8.9747e+01   4.4950e+00   5.0544e-04  -1.6847e-04   1.8721e-05   9.2330e+07   9.2330e+07
  1.1167e+02   1.1293e+02   4.7248e+00   6.2669e-04  -3.1362e-04   1.4525e-05   1.5338e+08   1.5338e+08
  1.4059e+02   1.4203e+02   4.9540e+00   7.2181e-04  -3.9494e-04   1.1688e-05   2.3687e+08   2.3687e+08
  1.7699e+02   1.7878e+02   5.1841e+00   7.1022e-04  -1.9294e-04   9.4797e-06   3.6007e+08   3.6007e+08
  2.2281e+02   2.2435e+02   5.4111e+00   6.9091e-04  -2.4948e-04   8.0687e-06   4.9702e+08   4.9702e+08
