## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8333e+00   1.0395e+00   3.2764e-04   7.7641e-05   1.6277e-04   1.2053e+06   1.2053e+06
  3.5313e+00   3.5686e+00   1.2703e+00  -1.2271e-05   1.1037e-05   1.3038e-04   1.8786e+06   1.8786e+06
  4.4457e+00   4.4926e+00   1.5005e+00   1.5615e-04  -1.7775e-05   1.0417e-04   2.9428e+06   2.9428e+06
  5.5968e+00   5.6555e+00   1.7307e+00  -5.2675e-05   6.2469e-06   8.3400e-05   4.5914e+06   4.5914e+06
  7.0460e+00   7.1197e+00   1.9609e+00  -1.3813e-04  -1.1031e-04   6.6742e-05   7.1693e+06   7.1693e+06
  8.8703e+00   8.9658e+00   2.1915e+00   1.3378e-05  -2.1518e-04   5.3387e-05   1.1205e+07   1.1205e+07
  1.1167e+01   1.1285e+01   2.4216e+00  -3.4496e-05  -5.2830e-05   4.2492e-05   1.7687e+07   1.7687e+07
  1.4059e+01   1.4207e+01   2.6518e+00   2.6053e-05  -2.4007e-05   3.4012e-05   2.7606e+07   2.7606e+07
  1.7699e+01   1.7884e+01   2.8819e+00  -7.4185e-05  -6.4449e-05   2.7270e-05   4.2946e+07   4.2946e+07
  2.2281e+01   2.2514e+01   3.1121e+00  -3.4114e-05  -1.2864e-05   2.1872e-05   6.6756e+07   6.6756e+07
  2.8050e+01   2.8342e+01   3.3423e+00  -3.9045e-05  -2.2605e-05   1.7590e-05   1.0322e+08   1.0322e+08
  3.5313e+01   3.5675e+01   3.5725e+00  -7.1981e-05  -4.0650e-05   1.4175e-05   1.5895e+08   1.5895e+08
  4.4457e+01   4.4910e+01   3.8027e+00  -1.0719e-04  -5.4843e-05   1.1473e-05   2.4262e+08   2.4262e+08
  5.5968e+01   5.6525e+01   4.0327e+00  -2.0573e-04   3.4956e-05   9.3186e-06   3.6777e+08   3.6777e+08
  7.0460e+01   7.1128e+01   4.2625e+00  -2.5245e-04   1.0522e-04   7.6386e-06   5.4732e+08   5.4732e+08
  8.8703e+01   8.9490e+01   4.4921e+00  -8.6570e-05   1.4903e-04   6.3564e-06   7.9042e+08   7.9042e+08
  1.1167e+02   1.1265e+02   4.7222e+00   1.3333e-05   2.0810e-04   5.3484e-06   1.1164e+09   1.1164e+09
  1.4059e+02   1.4180e+02   4.9524e+00   1.0770e-04   2.0479e-04   4.5100e-06   1.5701e+09   1.5701e+09
  1.7699e+02   1.7867e+02   5.1835e+00   1.5220e-04   1.0682e-04   3.7660e-06   2.2518e+09   2.2518e+09
  2.2281e+02   2.2483e+02   5.4133e+00   3.5768e-05   1.2688e-04   3.1298e-06   3.2602e+09   3.2602e+09
